rank,listing_id,addr,lat,lng,floor,deposit_만원,monthly_rent_만원,size_평,flpop_lunch,flpop_dinner,flpop_etc,dist_station,dist_bus_stop,cnt_crosswalk,is_road,cnt_academy,cnt_hospital,cnt_school,cnt_company,cnt_banapresso,cnt_high_cafe,cnt_low_cafe,cnt_etc_cafe,rent_score,capital_score,cost_score,location_score,location_score_lr,success_prob,recom_score,final_score
972,917842,서울특별시 강남구 역삼동,37.5059517596115,127.032884548121,5.0,2000.0,150.0,20.0,319506.5,309264.5,303520.875,207.24478571090515,140.74890823705917,14,0,1,2,0,0,0,1,1,27,9.826666306327496,15.0,24.826666306327496,0.5890457488736655,0.3340022549739981,0.45440677868926876,69.0050974718524,61.93577159097474
973,917580,서울특별시 강남구 역삼동,37.5059517596115,127.032884548121,5.0,2000.0,180.0,20.0,319506.5,309264.5,303520.875,207.24478571090515,140.74890823705917,14,0,1,2,0,0,0,1,1,27,9.826666306327496,15.0,24.826666306327496,0.5890457488736655,0.3340022549739981,0.45440677868926876,69.0050974718524,61.93577159097474
974,911022,서울특별시 강남구 역삼동,37.5059517596115,127.032884548121,5.0,2000.0,180.0,20.7,319506.5,309264.5,303520.875,207.24478571090515,140.74890823705917,14,0,1,2,0,0,0,1,1,27,9.826666306327496,15.0,24.826666306327496,0.5890457488736655,0.3340022549739981,0.45440677868926876,69.0050974718524,61.93577159097474
975,912097,서울특별시 강남구 역삼동,37.5059517596115,127.032884548121,5.0,1000.0,190.0,27.0,319506.5,309264.5,303520.875,207.24478571090515,140.74890823705917,14,0,1,2,0,0,0,1,1,27,9.817999621643871,15.0,24.81799962164387,0.5890457488736655,0.3340022549739981,0.45440677868926876,68.99643078716878,61.929704911696206
976,921030,서울특별시 강남구 논현동,37.5181604483,127.0252296204,4.0,8000.0,650.0,47.6,265091.5,267129.0,233949.25,475.7422012926807,82.34310512579718,6,0,0,2,0,0,0,1,2,20,9.220480668756531,15.0,24.22048066875653,0.6069257605126271,0.3292486597114236,0.43630055985091426,69.73991270720356,61.906955690569916
977,844056,서울특별시 강남구 논현동,37.5194352610245,127.029573817072,2.0,3500.0,399.0,44.2,265091.5,267129.0,233949.25,604.1775050619676,100.09342964675996,15,0,0,2,0,0,0,1,3,21,9.495074478825678,9.372500666488936,18.867575145314614,0.6965603265177557,0.36536757274209325,0.4042317161205834,71.10959963414629,61.90367122751991
978,865664,서울특별시 강남구 논현동,37.5101950608882,127.027525232739,1.0,3000.0,155.0,9.0,378147.0,391751.0,381067.3125,532.8025469590594,404.38539770673617,1,0,0,0,1,0,0,0,2,19,9.827586206896552,15.0,24.82758620689655,0.70402859809405,0.3623682735325299,0.25152864349575155,77.6297310639503,61.886671049637755
979,926625,서울특별시 강남구 신사동,37.5201314271,127.027108076,3.0,3000.0,220.0,22.9,265091.5,267129.0,233949.25,709.7805887733844,155.10655495098723,14,0,0,2,0,0,0,1,2,26,9.762408009021792,15.0,24.76240800902179,0.6224133585257069,0.3263419731734827,0.3957219177692524,71.4434098984498,61.88204446199243
980,890404,서울특별시 강남구 논현동,37.5200690167,127.0316961965,2.0,2000.0,180.0,25.2,265091.5,267129.0,233949.25,651.0744299546376,81.79955546115721,16,0,0,3,1,0,0,4,2,19,9.795300464388788,15.0,24.795300464388788,0.6899946854531323,0.389946788770435,0.2763605487120625,76.5449018733737,61.87224777272347
981,919104,서울특별시 강남구 신사동,37.5201314271,127.027108076,3.0,3000.0,200.0,22.9,265091.5,267129.0,233949.25,709.7805887733844,155.10655495098723,14,0,0,2,0,0,0,1,2,26,9.732709010149517,15.0,24.732709010149517,0.6224133585257069,0.3263419731734827,0.3957219177692524,71.41371089957754,61.861255162781845
982,913647,서울특별시 서초구 반포동,37.509086209,127.0218515628,16.0,10000.0,1800.0,94.0,388874.5,478718.0,397097.625,235.13092808379415,9.490418225258136,14,0,0,3,0,0,0,5,3,27,7.795777557790188,10.067556865806841,17.86333442359703,0.6082410045216973,0.3803016876018296,0.5801463147369013,63.481409762724326,61.84137627601406
983,921883,서울특별시 강남구 논현동,37.5083317844,127.0275200245,1.0,2000.0,190.0,9.0,318800.0,380357.25,434233.75,608.7067545702597,332.081058020578,1,0,0,0,1,0,0,0,3,23,9.800417972831767,15.0,24.800417972831767,0.7012307540727684,0.3686522770922312,0.2547778534402578,77.39272452828939,61.818242773010304
984,862997,서울특별시 강남구 논현동,37.5083317844,127.0275200245,1.0,2000.0,200.0,9.0,318800.0,380357.25,434233.75,608.7067545702597,332.081058020578,1,0,0,0,1,0,0,0,3,23,9.789968652037617,15.0,24.789968652037615,0.7012307540727684,0.3686522770922312,0.2547778534402578,77.38227520749524,61.810928248454395
985,926123,서울특별시 강남구 논현동,37.5091630322799,127.032555694774,5.0,2000.0,140.0,20.0,319506.5,309264.5,303520.875,244.78473355817843,113.53981565965196,13,0,1,2,0,0,0,0,3,22,9.827586206896552,15.0,24.82758620689655,0.5998602063650574,0.33772518952973424,0.43118422837476955,69.81710168427585,61.807498030236175
986,925035,서울특별시 강남구 논현동,37.5083317844,127.0275200245,1.0,2000.0,180.0,10.0,318800.0,380357.25,434233.75,608.7067545702597,332.081058020578,1,0,0,0,1,0,0,0,3,23,9.780564263322884,15.0,24.780564263322884,0.7012307540727684,0.3686522770922312,0.2547778534402578,77.37287081878051,61.80434517635409
987,924576,서울특별시 강남구 논현동,37.5066852586248,127.025230282065,6.0,4000.0,380.0,40.0,589152.0,788268.0,560948.125,592.9948631567837,138.00087890244382,18,0,0,1,1,0,0,5,4,29,9.540229885057471,15.0,24.54022988505747,0.6120565735929965,0.4037073707385434,0.4157679705975786,70.4444729045322,61.7841701510999
988,460128,서울특별시 강남구 논현동,37.5099176809006,127.026964132171,1.0,3000.0,230.0,10.0,318800.0,380357.25,434233.75,492.18841252528546,377.3339870199018,1,0,0,0,1,0,0,0,2,26,9.743991640543365,15.0,24.743991640543364,0.6916766998441692,0.3646272499344452,0.2713565725833998,76.61974412885606,61.77451806770123
989,923621,서울특별시 강남구 논현동,37.5202523114,127.0335423953,2.0,2500.0,220.0,21.0,165014.75,161589.0,124600.875,696.0146671576118,192.40937228527133,18,1,0,1,1,0,0,2,2,15,9.727067285851717,15.0,24.727067285851717,0.6397471531519472,0.4181371369022052,0.36221144741113126,72.70810377224775,61.762016062907364
990,862420,서울특별시 강남구 논현동,37.5102712935,127.0384647871,1.0,1500.0,100.0,8.0,90071.0,94159.75,118648.4375,464.1781772287334,158.39909775748558,12,1,0,0,1,0,0,1,2,9,9.869219741137282,15.0,24.869219741137282,0.6354658981511111,0.43444080420074327,0.363133922254014,72.52916210247062,61.66443113934985
991,927278,서울특별시 강남구 논현동,37.5091176861687,127.026534051591,2.0,2500.0,200.0,34.0,388874.5,478718.0,397097.625,490.7729902041146,368.3060969238793,0,0,0,0,1,0,0,0,2,29,9.791013584117032,15.0,24.79101358411703,0.6755119316447212,0.35647773845566916,0.29457011593770516,75.45440845747112,61.65518939836093
992,911582,서울특별시 강남구 신사동,37.517407905657,127.02172729931,10.0,12000.0,1000.0,48.5,373769.5,469697.75,332457.375,164.887795678551,39.940077298089804,9,0,1,2,0,0,0,3,4,26,8.81995977814157,11.201631229061647,20.021591007203217,0.6224181523219553,0.3646372491705635,0.49708300742928063,66.70295243134986,61.604556924823314
993,755923,서울특별시 강남구 논현동,37.5184597604,127.0380210447,-1.0,0.0,0.0,5.0,275094.25,298698.75,253435.3125,323.6411745021729,232.79756095880063,9,0,1,0,0,0,0,1,2,18,9.995451121430861,15.0,24.99545112143086,0.6342797779954616,0.3368238150558016,0.358216110456763,72.56643447109047,61.54298744346622
994,915872,서울특별시 강남구 논현동,37.507936191,127.0235975161,6.0,6000.0,540.0,58.0,388874.5,478718.0,397097.625,401.0259595097292,93.42378189003499,10,0,0,2,1,0,0,5,3,25,9.341692789968652,15.0,24.341692789968654,0.630786006627222,0.3617161657919195,0.37868768750439613,71.6506432870103,61.51608092603909
995,917743,서울특별시 강남구 신사동,37.5202396289,127.0267506554,3.0,3000.0,270.0,30.0,265091.5,267129.0,233949.25,704.1892165687898,173.33120883829469,12,0,0,2,0,0,0,1,2,27,9.703010011277241,15.0,24.703010011277243,0.616829211541698,0.3222218658158763,0.39463339680587683,70.96520087690459,61.51464251800951
996,863241,서울특별시 강남구 논현동,37.5189992477,127.0292840622,1.0,8000.0,660.0,48.2,265091.5,267129.0,233949.25,566.1196495197303,65.58101818925714,14,0,0,2,0,0,0,1,2,21,9.249435036092224,5.617102226607975,14.866537262700199,0.7337201948169024,0.3909114090816202,0.4184091687495326,69.89555187396789,61.4791613742635
997,807275,서울특별시 강남구 논현동,37.5184597604,127.0380210447,-1.0,2500.0,130.0,6.0,275094.25,298698.75,253435.3125,323.6411745021729,232.79756095880063,9,0,1,0,0,0,0,1,2,18,9.845338128649306,15.0,24.845338128649306,0.6342797779954616,0.3368238150558016,0.358216110456763,72.41632147830893,61.43790834851914
998,899882,서울특별시 강남구 논현동,37.5103141094307,127.027023089467,3.0,2100.0,206.0,28.0,378147.0,391751.0,381067.3125,486.4480365882949,358.761397485304,4,0,0,0,1,0,0,0,2,21,9.737722048066876,15.0,24.73772204806688,0.6815278919467955,0.3334524675822548,0.2760213726236873,75.85231394407654,61.377260939564195
999,575115,서울특별시 강남구 논현동,37.5193055943467,127.029261558155,4.0,3000.0,200.0,25.0,265091.5,267129.0,233949.25,598.8374622940311,92.46415959041563,17,0,0,2,0,0,0,1,2,22,9.772556071543098,15.0,24.7725560715431,0.5976982888536629,0.3258238339027469,0.42175843943418284,69.59992773556782,61.37270259792295
1000,729754,서울특별시 강남구 논현동,37.5125461846,127.0360680534,1.0,30000.0,1600.0,100.2,138882.5,141915.5,142196.125,448.47422278454894,137.6138955204631,6,1,0,2,0,0,0,1,3,10,7.953004643887883,4.687260976322372,12.640265620210254,0.6925708354020191,0.44594553667284403,0.5346592085966752,64.58307827536169,61.247931050653435
1001,754424,서울특별시 강남구 논현동,37.520303368,127.0313569349,2.0,3000.0,200.0,22.0,265091.5,267129.0,233949.25,676.8266599528573,47.63200447761195,16,0,0,3,1,0,0,4,2,18,9.624717518046111,15.0,24.62471751804611,0.6788689259491713,0.39460291355370153,0.2770830169286998,75.53988696423396,61.19041138282476
1002,584954,서울특별시 강남구 논현동,37.5093059514,127.0367858335,2.0,10000.0,800.0,68.0,90486.5,90985.75,88258.75,303.27328319372316,97.14331006783323,12,1,0,0,0,0,0,2,4,20,8.976502321943942,7.003415402986425,15.979917724930367,0.627161292628837,0.424233060819346,0.5671575816571087,63.01701467209314,61.12663772017846
1003,918818,서울특별시 강남구 논현동,37.5101303643,127.0267606199,-1.0,3000.0,200.0,40.0,378147.0,391751.0,381067.3125,468.3888258033712,349.1631473530781,3,0,0,0,1,0,0,0,2,23,9.770114942528735,15.0,24.770114942528735,0.6716570717557289,0.33486969780925996,0.284080117427282,75.1443953242084,61.123480249764334
1004,896150,서울특별시 강남구 논현동,37.5071853999561,127.028804424818,4.0,5000.0,390.0,35.7,318800.0,380357.25,434233.75,487.50525514977704,185.84963107562697,4,0,0,0,1,0,0,1,1,18,9.550679205851619,15.0,24.55067920585162,0.6611636921726352,0.3429947025604199,0.3056605708583757,74.13795611879925,61.066386408910745
1005,915283,서울특별시 강남구 논현동,37.517745812,127.0260348696,4.0,3000.0,350.0,45.0,265091.5,267129.0,233949.25,527.4168822458355,89.78290561107447,10,0,0,3,0,0,0,1,2,15,9.634273772204807,15.0,24.634273772204807,0.595132068300934,0.33290235876289803,0.419140199461492,69.26917889477485,61.062631210187156
1006,895753,서울특별시 강남구 논현동,37.5172807839,127.0394366549,5.0,2500.0,210.0,15.0,316236.0,342827.25,274934.6875,165.90350851674808,57.34877872428585,13,0,2,0,0,0,0,2,1,25,9.73275338406314,15.0,24.732753384063138,0.6021024543734598,0.35095160579165324,0.40423558539222587,69.89043746207261,61.0503737852176
1007,541486,서울특별시 강남구 논현동,37.5188299815,127.0287862767,4.0,5000.0,350.0,50.0,265091.5,267129.0,233949.25,565.6138705647531,29.25108208492273,14,0,0,2,0,0,0,1,2,19,9.601973125200422,15.0,24.601973125200423,0.5868127636256275,0.33770348234354536,0.4329028000009942,68.61293039712248,61.01613527801556
1008,921415,서울특별시 강남구 논현동,37.5165397002567,127.025337212316,1.0,70000.0,7000.0,354.8,568765.0,648546.5,510767.5,445.076166350118,231.60764847857558,4,0,0,2,0,0,0,0,2,14,2.6854754440961335,1.8044741444281787,4.489949588524312,0.8186684282095523,0.44852222548968973,0.49336946998428416,65.89008170424074,60.92414129249704
1009,533717,서울특별시 강남구 논현동,37.5080131753,127.0331840409,-2.0,10000.0,500.0,104.0,319506.5,309264.5,303520.875,116.29093500586728,17.130145452336247,16,0,1,3,0,0,0,2,2,22,9.181818181818182,9.615375276442041,18.797193458260224,0.6340892956624864,0.3918282168120959,0.4820175328019877,66.3538906329467,60.908249427122314
1010,562541,서울특별시 강남구 논현동,37.5140615589,127.0300377131,8.0,15000.0,710.0,65.3,378147.0,391751.0,381067.3125,127.65008557082788,47.64748418242748,12,0,0,1,0,0,0,1,1,18,8.893416927899686,8.789686767526103,17.68310369542579,0.6087362848592325,0.3462337238323379,0.5522605676073243,63.338325059868225,60.90464457012748
1011,925024,서울특별시 강남구 논현동,37.5184742939,127.0376545514,-1.0,5000.0,340.0,37.0,275094.25,298698.75,253435.3125,353.865442265247,241.18883446890948,6,0,1,0,0,0,0,1,2,17,9.567856535931886,15.0,24.567856535931888,0.633057647461821,0.3325398798665964,0.3489073294354052,72.04718009556846,60.90024594996008
1012,646407,서울특별시 강남구 논현동,37.5075675484967,127.028297879026,1.0,1000.0,90.0,9.0,318800.0,380357.25,434233.75,531.8034669291872,232.01271196643856,2,0,0,0,1,0,0,0,2,22,9.90073145245559,8.672789451610324,18.573520904065916,0.7493961035500527,0.38869676591594515,0.28443968602397035,74.77822867031986,60.87795064994301
1013,926057,서울특별시 강남구 논현동,37.517461446,127.0380295874,-1.0,3000.0,280.0,30.0,275094.25,298698.75,253435.3125,292.1065295265361,178.69239685139635,11,0,2,0,0,0,0,1,1,19,9.658834107314647,15.0,24.658834107314647,0.6425576758848367,0.3515168664592534,0.324823847286521,72.8506597986774,60.74017727766981
1014,916981,서울특별시 강남구 논현동,37.510265104,127.0351983086,-1.0,4000.0,200.0,40.0,187742.25,204765.25,252216.625,323.3199065835333,116.65423211282267,8,0,0,2,0,0,0,0,6,13,9.772556071543098,15.0,24.7725560715431,0.5992621747969847,0.3477526445442994,0.3978475338099797,69.71721918131695,60.73747944122125
1015,922219,서울특별시 강남구 논현동,37.50851927717,127.027158165405,1.0,2000.0,150.0,7.0,318800.0,380357.25,434233.75,571.861638245095,363.16937420977695,0,0,0,0,1,0,0,0,3,25,9.81191222570533,15.0,24.811912225705328,0.6782084089566778,0.3642706033322812,0.2577690919409342,75.67754289745616,60.70735278644734
1016,843893,서울특별시 강남구 논현동,37.507936191,127.0235975161,4.0,5000.0,380.0,35.0,388874.5,478718.0,397097.625,401.0259595097292,93.42378189003499,10,0,0,2,1,0,0,5,3,25,9.540229885057471,6.443628179222684,15.983858064280156,0.7307860066272218,0.40171616579191954,0.3714189495505643,70.79280856132179,60.69753447944218
1017,416151,서울특별시 강남구 논현동,37.5092513885,127.0249099316,1.0,2000.0,110.0,10.0,54920.75,80063.75,58347.5,360.7268147546776,223.4576962537333,5,1,0,1,1,0,0,3,3,29,9.879832810867294,15.0,24.879832810867292,0.595703797285531,0.4220244907407897,0.4000599730984086,69.55761760728211,60.692131518049734
1018,910296,서울특별시 강남구 논현동,37.510265104,127.0351983086,3.0,3000.0,230.0,45.3,187742.25,204765.25,252216.625,323.3199065835333,116.65423211282267,8,0,0,2,0,0,0,0,6,13,9.704322893006028,15.0,24.70432289300603,0.5992621747969847,0.3477526445442994,0.3978475338099797,69.64898600277988,60.6897162162453
1019,925919,서울특별시 강남구 논현동,37.510265104,127.0351983086,3.0,3000.0,210.0,45.3,187742.25,204765.25,252216.625,323.3199065835333,116.65423211282267,8,0,0,2,0,0,0,0,6,13,9.704322893006028,15.0,24.70432289300603,0.5992621747969847,0.3477526445442994,0.3978475338099797,69.64898600277988,60.6897162162453
1020,878083,서울특별시 강남구 논현동,37.508678727,127.0230503327,3.0,10000.0,1300.0,209.7,388874.5,478718.0,397097.625,305.8420423919259,94.14049575892989,11,0,0,2,1,0,0,4,3,24,8.557993730407524,3.238616822085653,11.796610552493178,0.781628740788881,0.4240937714200069,0.3791860606016331,70.41876611165925,60.66871809621047
1021,911704,서울특별시 서초구 반포동,37.5091657898,127.020209324,5.0,3000.0,240.0,19.0,207573.5,269048.0,346445.0625,259.75280851731907,153.04255913244407,8,0,0,2,0,0,0,3,3,25,9.765508250828743,15.0,24.765508250828745,0.5542876876412463,0.32179248078781914,0.4739104994172806,66.33708482392221,60.65327435926396
1022,925507,서울특별시 강남구 논현동,37.5125213299,127.0348238479,1.0,3000.0,300.0,25.0,138882.5,141915.5,142196.125,352.15654062928303,117.48374055258482,8,0,0,2,0,0,0,1,3,13,9.655422448387794,15.0,24.655422448387796,0.6120532747364223,0.3646396135538158,0.3751682818314652,70.55941805361948,60.646641092477594
1023,906881,서울특별시 강남구 논현동,37.5149930199242,127.037010324717,5.0,9000.0,670.0,65.7,138882.5,141915.5,142196.125,452.3580837163167,85.46859114701016,11,1,0,2,0,0,0,3,4,18,9.101596482595237,12.403506358488396,21.505102841083634,0.5347071046137298,0.38336532400649964,0.5798356953256077,61.60813568711337,60.520765840747586
1024,921023,서울특별시 강남구 논현동,37.5191221757,127.027659729,3.0,10000.0,950.0,50.0,265091.5,267129.0,233949.25,641.7469494560072,117.14703471702214,14,0,0,2,0,0,0,1,1,18,9.007314524555904,12.680617950849284,21.687932475405187,0.6346438875938022,0.33729180136931536,0.39970393895725775,69.28622404494035,60.49147500017598
1025,907663,서울특별시 강남구 논현동,37.5167360442925,127.028808095336,4.0,4000.0,500.0,46.0,265091.5,267129.0,233949.25,366.67978994664537,165.53127368264782,7,0,0,2,0,0,0,1,2,14,9.47753396029258,15.0,24.477533960292583,0.5841986162045291,0.3237831487501363,0.4208948978790357,68.29243017563226,60.431548059313656
1026,575965,서울특별시 강남구 논현동,37.5157411418,127.0295949819,5.0,45000.0,0.0,30.0,378147.0,391751.0,381067.3125,237.82095131573908,53.774651265125286,11,0,0,1,0,0,0,1,1,17,10.0,3.7881918615863572,13.788191861586357,0.6663639948066685,0.35898096215505504,0.526143963377573,63.765491472086495,60.420162931787736
1027,878289,서울특별시 강남구 논현동,37.5166820171,127.0286723368,1.0,6500.0,650.0,30.0,265091.5,267129.0,233949.25,370.07223396649175,170.81207379095122,6,0,0,1,0,0,0,1,1,15,9.320794148380356,5.291734527148642,14.612528675529,0.7214754662342198,0.37604205284069914,0.4103685770830099,68.72318864309548,60.41728936265713
1028,920216,서울특별시 강남구 논현동,37.5101229382,127.0277061741,1.0,2000.0,180.0,10.0,318800.0,380357.25,434233.75,550.2071555450424,408.4505095332322,1,0,0,0,1,0,0,0,2,20,9.81191222570533,15.0,24.811912225705328,0.678348426377206,0.3582235442757366,0.24688797484904093,75.68804420399579,60.38827018826827
1029,863108,서울특별시 강남구 논현동,37.5164736542258,127.03101327422,-1.0,10000.0,1400.0,126.8,170020.75,157445.0,156660.375,254.82151262386944,151.961626741725,11,1,0,1,0,0,0,1,1,23,8.294170536573235,4.430124254245637,12.724294790818872,0.6279626174592271,0.41036719468490557,0.6166881406497398,59.82149110026091,60.37568798967483
1030,797226,서울특별시 강남구 논현동,37.5139309369117,127.034870651956,2.0,0.0,0.0,11.8,138882.5,141915.5,142196.125,304.07336572584285,49.473281867009455,11,0,0,2,0,0,0,2,3,17,9.960197312520043,15.0,24.960197312520044,0.581193939775466,0.3624807285890164,0.4126118488013171,68.54974279567999,60.363175421015505
1031,896634,서울특별시 강남구 논현동,37.5082781411854,127.035423579815,6.0,5500.0,470.0,39.8,319506.5,309264.5,303520.875,137.00229814918745,54.93173556288786,22,0,1,2,0,0,0,1,4,28,9.340412607474985,15.0,24.340412607474985,0.5511257861708392,0.341516354835892,0.47964345551390347,65.67484657028793,60.36169626461865
1032,764225,서울특별시 강남구 논현동,37.5139309369117,127.034870651956,2.0,0.0,0.0,10.0,138882.5,141915.5,142196.125,304.07336572584285,49.473281867009455,11,0,0,2,0,0,0,2,3,17,9.949962335739482,15.0,24.94996233573948,0.581193939775466,0.3624807285890164,0.4126118488013171,68.53950781889942,60.35601093726911
1033,913661,서울특별시 강남구 논현동,37.5085897032641,127.033591465356,-1.0,17000.0,800.0,155.3,319506.5,309264.5,303520.875,141.1396528382123,14.526348680170551,18,0,1,3,0,0,0,2,4,22,8.588710423924923,5.995006522900153,14.583716946825074,0.6883052723404612,0.4155736805626377,0.46579960329370956,66.20661237235967,60.318616759463055
1034,577743,서울특별시 강남구 논현동,37.5066963537,127.0238685652,6.0,10000.0,1000.0,70.0,589152.0,788268.0,560948.125,536.9476049846006,38.630447662675806,18,0,0,1,1,0,0,6,4,34,8.955067920585162,11.342765778761072,20.297833699346235,0.6149487729296756,0.4253635928150759,0.4605870810601905,66.41899166907191,60.31090660015605
1035,896746,서울특별시 강남구 논현동,37.508691088501,127.031885921668,1.0,30000.0,2900.0,324.7,319506.5,309264.5,303520.875,253.9495593068221,145.75170756181797,14,0,1,2,0,0,0,1,3,21,6.969696969696971,3.145362798774319,10.11505976847129,0.7789630329683946,0.4162382063330912,0.406413806819409,68.5372872411009,60.168515273352895
1036,737914,서울특별시 강남구 논현동,37.5089121349474,127.027072349407,1.0,2000.0,150.0,5.0,318800.0,380357.25,434233.75,543.692097940411,404.6448227045952,0,0,0,0,1,0,0,0,2,26,9.8380355276907,15.0,24.8380355276907,0.6649611547347993,0.35670226384683584,0.25970845468772275,74.71012213280065,60.08833913359213
1037,921916,서울특별시 강남구 논현동,37.5090851526752,127.026963832702,1.0,5000.0,351.0,12.0,318800.0,380357.25,434233.75,526.3526187866341,405.5503427477937,0,0,0,0,1,0,0,0,2,27,9.633228840125392,15.0,24.63322884012539,0.6653103307919312,0.3571676373569785,0.26373429141821675,74.53150364952023,60.084081297210666
1038,543413,서울특별시 강남구 논현동,37.5089106922,127.0327682189,7.0,4500.0,450.0,35.0,319506.5,309264.5,303520.875,211.1521310270312,81.18275379141456,14,0,1,3,0,0,0,1,3,23,9.529780564263323,15.0,24.529780564263323,0.5567767942593626,0.33275540005410487,0.45595783389303607,66.28804013371551,60.080363110391936
1039,920918,서울특별시 강남구 논현동,37.5099176809006,127.026964132171,2.0,2000.0,185.0,20.0,318800.0,380357.25,434233.75,492.18841252528546,377.3339870199018,1,0,0,0,1,0,0,0,2,26,9.785788923719958,15.0,24.785788923719956,0.656491514658984,0.34462724993444516,0.27443332468953957,74.02265252314376,60.04885650688682
1040,926028,서울특별시 강남구 논현동,37.5067775450767,127.031170316774,3.0,20000.0,2000.0,103.8,319506.5,309264.5,303520.875,286.3244775200458,46.20198994643955,12,0,1,1,0,0,0,1,0,21,7.80564263322884,6.271836602818525,14.077479236047365,0.7048192159770686,0.38068270953694017,0.4395603934300692,66.93892043432751,60.044056106931336
1041,557862,서울특별시 강남구 논현동,37.5089106922,127.0327682189,6.0,4500.0,500.0,35.0,319506.5,309264.5,303520.875,211.1521310270312,81.18275379141456,14,0,1,3,0,0,0,1,3,23,9.47753396029258,15.0,24.477533960292583,0.5567767942593626,0.33275540005410487,0.45595783389303607,66.23579352974477,60.04379048761241
1042,896334,서울특별시 강남구 논현동,37.5067775450767,127.031170316774,3.0,20000.0,2000.0,113.3,319506.5,309264.5,303520.875,286.3244775200458,46.20198994643955,12,0,1,1,0,0,0,1,0,21,7.80564263322884,6.101757719170362,13.9074003523992,0.7048192159770686,0.38068270953694017,0.4395603934300692,66.76884155067935,59.925000888377625
1043,843850,서울특별시 강남구 논현동,37.5205081525,127.0336963538,3.0,2000.0,220.0,15.0,165014.75,161589.0,124600.875,727.0438227875212,162.06379937868627,19,1,0,1,1,0,0,3,2,14,9.744125580485985,15.0,24.744125580485985,0.6005273633042847,0.4059511207673598,0.366314082978385,69.78367782830733,59.83799696916668
1044,739944,서울특별시 강남구 논현동,37.507936191,127.0235975161,-1.0,17000.0,850.0,150.0,388874.5,478718.0,397097.625,401.0259595097292,93.42378189003499,10,0,0,2,1,0,0,5,3,25,8.798328108672935,2.2619582277319665,11.060286336404902,0.7807860066272219,0.42171616579191956,0.3678060574172749,69.61923683344655,59.76764750593083
1045,914337,서울특별시 강남구 논현동,37.5149221371616,127.035755084423,1.0,9200.0,927.0,56.1,138882.5,141915.5,142196.125,389.26234737586344,67.29349651441211,13,0,0,2,0,0,0,2,4,17,8.687648532803676,12.94738783180951,21.635036364613185,0.6272255263665019,0.37767166876456393,0.3874853042965491,68.67695084210082,59.69842471836704
1046,912591,서울특별시 강남구 논현동,37.5205081525,127.0336963538,-1.0,6000.0,400.0,45.0,165014.75,161589.0,124600.875,727.0438227875212,162.06379937868627,19,1,0,1,1,0,0,3,2,14,9.528053848451929,15.0,24.52805384845193,0.6005273633042847,0.4059511207673598,0.366314082978385,69.56760609627328,59.68674675674285
1047,822865,서울특별시 강남구 신사동,37.5197584867762,127.024712637081,4.0,1000.0,130.0,9.0,63832.75,76738.5,76547.6875,536.6335622633701,133.04219243043514,7,1,0,2,0,0,0,1,2,32,9.861404671929378,15.0,24.861404671929378,0.480868031472377,0.35480874712572086,0.5673913217302705,60.926507032357655,59.67029457455847
1048,919587,서울특별시 강남구 논현동,37.5092833198,127.0271991595,1.0,1000.0,160.0,10.0,318800.0,380357.25,434233.75,536.0393064385273,426.5502382826462,0,0,0,0,1,0,0,0,2,25,9.827586206896552,15.0,24.82758620689655,0.6590347304451899,0.35377854458879066,0.2549549066774311,74.2551909902858,59.627280893522986
1049,923602,서울특별시 강남구 논현동,37.5092833198,127.0271991595,1.0,1000.0,160.0,10.0,318800.0,380357.25,434233.75,536.0393064385273,426.5502382826462,0,0,0,0,1,0,0,0,2,25,9.827586206896552,15.0,24.82758620689655,0.6590347304451899,0.35377854458879066,0.2549549066774311,74.2551909902858,59.627280893522986
1050,885742,서울특별시 강남구 논현동,37.5092833198,127.0271991595,1.0,1000.0,160.0,10.0,318800.0,380357.25,434233.75,536.0393064385273,426.5502382826462,0,0,0,0,1,0,0,0,2,25,9.827586206896552,15.0,24.82758620689655,0.6590347304451899,0.35377854458879066,0.2549549066774311,74.2551909902858,59.627280893522986
1051,686816,서울특별시 서초구 잠원동,37.5144406772564,127.019386390307,7.0,30000.0,2500.0,64.9,568765.0,648546.5,510767.5,236.33598149499758,69.803305247036,17,0,0,0,0,0,0,2,1,21,6.803542112114815,5.078724305098545,11.88226641721336,0.6330263932559617,0.3888400391304121,0.601499199547931,59.35924591141048,59.596448124425265
1052,924134,서울특별시 강남구 논현동,37.5096510462347,127.026688062067,2.0,2000.0,185.0,29.9,318800.0,380357.25,434233.75,478.5825351165328,375.95448582446363,0,0,0,0,1,0,0,0,2,28,9.785788923719958,15.0,24.785788923719956,0.6414623129120287,0.34442086410841627,0.2803678569547804,72.89546239212211,59.43785938312889
1053,924337,서울특별시 강남구 신사동,37.5201962659446,127.027252893138,4.0,6500.0,560.0,30.0,265091.5,267129.0,233949.25,700.574986577802,142.43846300701267,14,0,0,2,0,0,0,1,2,25,9.40602002255448,15.0,24.40602002255448,0.5771204891559063,0.3093062654417937,0.4012008371125418,67.69005670924744,59.41906480984946
1054,926776,서울특별시 강남구 신사동,37.5201962659446,127.027252893138,4.0,6500.0,560.0,30.0,265091.5,267129.0,233949.25,700.574986577802,142.43846300701267,14,0,0,2,0,0,0,1,2,25,9.40602002255448,15.0,24.40602002255448,0.5771204891559063,0.3093062654417937,0.4012008371125418,67.69005670924744,59.41906480984946
