road_address,lng,lat,type
서울 영등포구 가마산로51길,126.901129878804,37.5038210246986,도로노선
서울 영등포구 가마산로54길,126.901909859988,37.5030715880713,도로노선
서울 영등포구 가마산로56길,126.9028371026,37.502997300636,도로노선
서울 구로구 가마산로5가길,126.880895456118,37.4912001653785,도로노선
서울 구로구 가마산로5길,126.880893462389,37.4906042373339,도로노선
서울 영등포구 가마산로61가길,126.906106924132,37.5060319171765,도로노선
서울 영등포구 가마산로61길,126.90469811873,37.5065147186804,도로노선
서울 영등포구 가마산로61나길,126.905702291992,37.5066335561925,도로노선
서울 영등포구 가마산로61다길,126.904250969016,37.5064792178933,도로노선
서울 영등포구 가마산로61라길,126.904972673626,37.5077144474439,도로노선
서울 영등포구 가마산로63길,126.905519689484,37.5065912432583,도로노선
서울 영등포구 가마산로65길,126.906414019476,37.5071837351101,도로노선
서울 영등포구 가마산로67길,126.907214301904,37.5064657250261,도로노선
서울 영등포구 가마산로69가길,126.909449546936,37.5063200552308,도로노선
서울 영등포구 가마산로69길,126.908188855549,37.5064847768995,도로노선
서울 영등포구 가마산로71길,126.909406167681,37.5069331557489,도로노선
서울 영등포구 가마산로77길,126.914436059275,37.5054525907408,도로노선
서울 영등포구 가마산로79길,126.917345955662,37.5064759517865,도로노선
서울 구로구 가마산로7길,126.88113834917,37.4909828168145,도로노선
서울 영등포구 가마산로88길,126.920389083326,37.5028893382625,도로노선
서울 영등포구 가마산로89길,126.921710841019,37.5051363377317,도로노선
서울 영등포구 가마산로90길,126.920772529337,37.5028349050239,도로노선
서울 구로구 가마산로9길,126.881351985878,37.4913888450968,도로노선
서울 금천구 가산디지털1로,126.883337170325,37.4764015612746,도로노선
서울 금천구 가산디지털2로,126.880269976799,37.4771345274795,도로노선
서울 금천구 가산로,126.895001938357,37.4733524038116,도로노선
서울 금천구 가산로3가길,126.890119743358,37.4729186334848,도로노선
서울 금천구 가산로3길,126.891350600303,37.4723061839263,도로노선
서울 금천구 가산로5길,126.892231366812,37.4736371513245,도로노선
서울 금천구 가산로7길,126.890385629294,37.4743926620361,도로노선
서울 금천구 가산로9길,126.889016051817,37.4756686546471,도로노선
,,,도로노선
서울 마포구 가양대로,126.876291419273,37.5802550608155,도로노선
서울 서대문구 가재울로,126.921626220406,37.5751009861133,도로노선
서울 서대문구 가재울로10길,126.922358500209,37.5764390861701,도로노선
서울 서대문구 가재울로12길,126.921813590646,37.5765984727971,도로노선
서울 서대문구 가재울로14길,126.921431693432,37.5768668957032,도로노선
서울 서대문구 가재울로2길,126.923217841504,37.5744531358321,도로노선
서울 서대문구 가재울로2안길,126.924113500549,37.5747837492682,도로노선
서울 서대문구 가재울로4길,126.923633283991,37.5754598161133,도로노선
서울 서대문구 가재울로6길,126.92328568492,37.5758532351698,도로노선
서울 서대문구 가재울로8길,126.922580008107,37.5759256649202,도로노선
서울 서대문구 가재울미래로,126.916053268241,37.5715402980849,도로노선
서울 서대문구 가좌로,126.928307542437,37.5800980914044,도로노선
서울 은평구 가좌로10길,126.916713736969,37.5924097538278,도로노선
서울 은평구 가좌로11가길,126.905697308329,37.5970859904555,도로노선
서울 은평구 가좌로11길,126.90655586156,37.596093781181,도로노선
서울 은평구 가좌로11나길 11,126.906446742853,37.5966951963786,도로노선
서울 은평구 가좌로12길,126.90777202368,37.5981878298693,도로노선
서울 서대문구 가좌로2길,126.925260364235,37.5854214320534,도로노선
서울 서대문구 가좌로2안길,126.926231723259,37.58467647145,도로노선
서울 서대문구 가좌로4길,126.924492641506,37.5858566635859,도로노선
서울 은평구 가좌로5길,126.921387374277,37.586179624454,도로노선
서울 은평구 가좌로6길,126.921002884346,37.5878893616006,도로노선
서울 은평구 가좌로7가길,126.920319852634,37.5845598245345,도로노선
서울 은평구 가좌로7길,126.919058598652,37.5860350630026,도로노선
서울 은평구 가좌로7나길,126.918908581613,37.5847835711,도로노선
서울 은평구 가좌로7다길,126.918172249283,37.584750897512,도로노선
서울 서대문구 가좌로7라길,126.917666301765,37.5832914775794,도로노선
서울 은평구 가좌로9길,126.915388338804,37.5898530574444,도로노선
서울 서대문구 간호대로,126.947782187148,37.5969011006069,도로노선
