idx,node_id,node_type_code,lon,lat,sigungu_code,sigungu_name,emd_code,emd_name
618,147603,0,127.00477,37.5709693,1111000000,종로구,1111016300,종로5가
619,193404,2,126.9994779,37.57091128,1111000000,종로구,1111016100,종로4가
620,157636,0,126.9795202,37.57011204,1111000000,종로구,1111012600,종로1가
621,157635,0,126.9793768,37.57003142,1111000000,종로구,1111012600,종로1가
622,157634,0,126.9792408,37.57003139,1111000000,종로구,1111012600,종로1가
623,157633,0,126.9791255,37.57010903,1111000000,종로구,1111012600,종로1가
624,157631,0,126.9774462,37.56994752,1111000000,종로구,1111011900,세종로
625,147537,0,127.0037655,37.57118761,1111000000,종로구,1111016300,종로5가
626,152914,0,127.0089472,37.57189989,1111000000,종로구,1111016400,종로6가
627,147539,0,127.0053959,37.57121838,1111000000,종로구,1111016300,종로5가
628,154052,0,127.0100179,37.57003809,1111000000,종로구,1111017400,창신동
629,147540,2,127.0057715,37.57114008,1111000000,종로구,1111016300,종로5가
630,157629,0,126.9773308,37.5700887,1111000000,종로구,1111011900,세종로
631,157628,0,126.9773456,37.57000398,1111000000,종로구,1111011900,세종로
632,157627,0,126.9772687,37.57002279,1111000000,종로구,1111011900,세종로
633,157626,0,126.9767395,37.57001328,1111000000,종로구,1111011900,세종로
634,157625,0,126.9766656,37.57006033,1111000000,종로구,1111011900,세종로
635,10351,0,126.9951139,37.56865581,1111000000,종로구,1111015400,장사동
636,156496,0,127.0156546,37.57636983,1111000000,종로구,1111017500,숭인동
637,156495,0,127.0154159,37.57634011,1111000000,종로구,1111017400,창신동
638,147541,0,127.0054048,37.57113772,1111000000,종로구,1111016300,종로5가
639,156464,0,126.9763829,37.57575778,1111000000,종로구,1111011900,세종로
640,147543,0,127.004767,37.57120892,1111000000,종로구,1111016300,종로5가
641,147577,0,127.0064987,37.57123494,1111000000,종로구,1111016400,종로6가
642,147578,0,127.004767,37.57105709,1111000000,종로구,1111016300,종로5가
643,159538,0,127.0155852,37.57462713,1111000000,종로구,1111017400,창신동
644,136949,0,126.9999179,37.58711949,1111000000,종로구,1111017000,명륜1가
645,10356,0,127.0001925,37.56926065,1111000000,종로구,1111015800,예지동
646,137416,0,127.0023235,37.58068541,1111000000,종로구,1111016800,동숭동
647,136377,0,126.9965372,37.57901083,1111000000,종로구,1111013000,와룡동
648,136376,2,126.9966466,37.57922028,1111000000,종로구,1111016600,연건동
649,136375,0,126.9966703,37.57901789,1111000000,종로구,1111016600,연건동
650,136374,0,126.9968063,37.57902495,1111000000,종로구,1111016600,연건동
651,137293,0,127.0019718,37.58296533,1111000000,종로구,1111016800,동숭동
652,138186,0,127.0021366,37.57065266,1111000000,종로구,1111016300,종로5가
653,138171,0,126.9993288,37.5707452,1111000000,종로구,1111016100,종로4가
654,138001,0,127.0022131,37.57465586,1111000000,종로구,1111016200,효제동
655,136047,0,126.9983171,37.58968572,1111000000,종로구,1111017000,명륜1가
656,136033,0,126.9973973,37.58921974,1111000000,종로구,1111017000,명륜1가
657,136032,0,126.9972849,37.58928328,1111000000,종로구,1111017000,명륜1가
658,134931,0,126.987836,37.56839818,1111000000,종로구,1111013500,관철동
659,134930,2,126.987626,37.56887824,1111000000,종로구,1111013500,관철동
660,134929,0,126.9876379,37.56840521,1111000000,종로구,1111013500,관철동
661,137974,0,127.0019239,37.57353844,1111000000,종로구,1111016000,연지동
662,6952,0,126.996101,37.5643324,1114000000,중구,1114013400,인현동2가
663,6951,0,126.9961154,37.56418594,1114000000,중구,1114013400,인현동2가
664,6942,0,126.9970267,37.56437591,1114000000,중구,1114013400,인현동2가
665,6941,0,126.9970382,37.56422258,1114000000,중구,1114013400,인현동2가
666,6939,0,126.9980703,37.56426379,1114000000,중구,1114013500,예관동
667,7364,0,127.0003257,37.56441485,1114000000,중구,1114015400,오장동
668,7358,0,126.9986468,37.56429127,1114000000,중구,1114013500,예관동
669,7350,0,127.0021571,37.5645407,1114000000,중구,1114015400,오장동
670,7349,0,127.0026372,37.56481532,1114000000,중구,1114014700,쌍림동
671,7348,0,127.0022462,37.56480159,1114000000,중구,1114015400,오장동
672,7347,0,127.0021283,37.5647009,1114000000,중구,1114015400,오장동
673,7343,0,127.0027407,37.56474208,1114000000,중구,1114014700,쌍림동
674,7342,0,127.0027579,37.56456586,1114000000,중구,1114014700,쌍림동
675,7341,0,127.0026861,37.56450179,1114000000,중구,1114014700,쌍림동
676,7332,0,127.0019918,37.56776176,1114000000,중구,1114015300,방산동
677,7320,0,127.0017921,37.56934886,1114000000,중구,1114015300,방산동
678,7268,0,126.9955193,37.55639804,1114000000,중구,1114013900,필동3가
679,7267,0,126.9956055,37.55639118,1114000000,중구,1114013900,필동3가
680,7246,0,126.9963542,37.55978624,1114000000,중구,1114013900,필동3가
681,7240,0,126.9964663,37.55970615,1114000000,중구,1114013900,필동3가
682,6137,0,126.9761004,37.55854917,1114000000,중구,1114011200,남창동
683,6127,0,126.9800356,37.55968043,1114000000,중구,1114012100,회현동1가
684,6123,0,126.9785496,37.5586778,1114000000,중구,1114011200,남창동
685,6122,0,126.9783167,37.5588288,1114000000,중구,1114011200,남창동
686,6084,0,126.9765407,37.55703425,1114000000,중구,1114011200,남창동
687,6082,0,126.9769746,37.55755612,1114000000,중구,1114011200,남창동
688,6891,0,126.9978229,37.56878588,1114000000,중구,1114015200,주교동
689,6888,0,126.9961065,37.56847001,1114000000,중구,1114015700,산림동
690,6886,0,126.994508,37.56834179,1114000000,중구,1114015600,입정동
691,6632,0,126.9874986,37.55884333,1114000000,중구,1114014200,예장동
692,6597,0,126.9872945,37.55883873,1114000000,중구,1114012900,남산동2가
693,6592,0,126.9872975,37.55840391,1114000000,중구,1114012900,남산동2가
694,6583,0,126.9875016,37.55838105,1114000000,중구,1114014200,예장동
695,6531,0,126.9893152,37.56111374,1114000000,중구,1114014100,주자동
696,6527,0,126.9889357,37.5610748,1114000000,중구,1114014100,주자동
697,6512,0,126.9860925,37.5610539,1114000000,중구,1114012500,충무로2가
698,6511,0,126.9861385,37.56082505,1114000000,중구,1114012500,충무로2가
699,6213,0,126.9767537,37.55607654,1114000000,중구,1114011200,남창동
700,6212,0,126.9771935,37.5561407,1114000000,중구,1114011200,남창동
701,6210,0,126.9769664,37.55617727,1114000000,중구,1114011200,남창동
702,6201,0,126.9772152,37.5559416,1114000000,중구,1114011200,남창동
703,6199,0,126.9771694,37.55512001,1114000000,중구,1114011800,남대문로5가
704,6167,0,126.979547,37.5540128,1114000000,중구,1114011800,남대문로5가
705,5964,0,126.9781656,37.56436473,1114000000,중구,1114011100,소공동
706,5963,0,126.9784788,37.56520925,1114000000,중구,1114011400,태평로2가
707,5962,0,126.979042,37.56625979,1114000000,중구,1114010400,을지로1가
708,5960,0,126.9793986,37.56587309,1114000000,중구,1114010400,을지로1가
709,5959,0,126.9790763,37.56690974,1114000000,중구,1114010300,태평로1가
710,5958,0,126.979226,37.5662438,1114000000,중구,1114010400,을지로1가
711,5957,0,126.9790705,37.5669967,1114000000,중구,1114010100,무교동
712,5781,0,126.9735144,37.5630616,1114000000,중구,1114016600,서소문동
713,5765,0,126.9746308,37.56051471,1114000000,중구,1114011700,남대문로4가
714,5762,0,126.9748291,37.56068639,1114000000,중구,1114011700,남대문로4가
715,5760,0,126.975312,37.56073226,1114000000,중구,1114011700,남대문로4가
716,5759,0,126.9759474,37.56068205,1114000000,중구,1114011700,남대문로4가
717,5705,0,126.9729299,37.56562233,1114000000,중구,1114016700,정동
718,5704,0,126.9728236,37.56551246,1114000000,중구,1114016700,정동
719,5702,0,126.9721017,37.56612562,1114000000,중구,1114016700,정동
720,5701,0,126.9720011,37.56602261,1114000000,중구,1114016700,정동
721,5694,0,126.9733239,37.56537068,1114000000,중구,1114016700,정동
722,5693,0,126.9732371,37.56527255,1114000000,중구,1114016700,정동
723,5681,0,126.9692211,37.55536079,1114000000,중구,1114012000,봉래동2가
724,5672,0,126.9689161,37.55954301,1114000000,중구,1114017100,중림동
725,5666,0,126.9699255,37.56223458,1114000000,중구,1114016800,순화동
726,5662,0,126.9701133,37.56706572,1114000000,중구,1114016700,정동
727,5661,0,126.9702627,37.56715272,1114000000,중구,1114016700,정동
728,5658,0,126.9710565,37.56661282,1114000000,중구,1114016700,정동
729,5657,0,126.9709818,37.5664938,1114000000,중구,1114016700,정동
730,5655,0,126.9698832,37.56728536,1114000000,중구,1114016700,정동
731,5654,0,126.9705504,37.56671797,1114000000,중구,1114016700,정동
732,5647,0,126.9672702,37.56589002,1114000000,중구,1114017000,충정로1가
733,5637,0,126.969676,37.56759197,1114000000,중구,1114016700,정동
734,5634,0,126.9640278,37.55298154,1114000000,중구,1114017400,만리동2가
735,5914,0,126.9775677,37.56904466,1114000000,중구,1114010300,태평로1가
736,5912,0,126.9793304,37.56804031,1114000000,중구,1114010100,무교동
737,5909,0,126.9735289,37.55430635,1114000000,중구,1114011800,남대문로5가
738,5908,0,126.9791634,37.56903351,1114000000,중구,1114010100,무교동
739,5907,0,126.9792037,37.56885272,1114000000,중구,1114010100,무교동
740,5906,0,126.9793762,37.56884588,1114000000,중구,1114010100,무교동
741,5905,0,126.979425,37.56889166,1114000000,중구,1114010100,무교동
742,5899,0,126.9791637,37.568038,1114000000,중구,1114010100,무교동
743,6343,0,126.9810483,37.56228495,1114000000,중구,1114011500,남대문로2가
744,20512,0,126.9924415,37.5609698,1114000000,중구,1114013700,필동1가
745,15407,0,126.9793047,37.56696253,1114000000,중구,1114010100,무교동
746,6342,0,126.9809478,37.56158464,1114000000,중구,1114011600,남대문로3가
747,6338,0,126.981664,37.5603993,1114000000,중구,1114012400,충무로1가
748,6337,0,126.9818009,37.56040212,1114000000,중구,1114012400,충무로1가
749,6336,0,126.9822072,37.56074952,1114000000,중구,1114012400,충무로1가
750,6312,0,126.9837998,37.56084358,1114000000,중구,1114012400,충무로1가
751,6310,0,126.9838373,37.56061016,1114000000,중구,1114012300,회현동3가
752,6286,0,126.9822923,37.56573853,1114000000,중구,1114010400,을지로1가
753,5846,0,126.9739357,37.55874323,1114000000,중구,1114011800,남대문로5가
754,8029,0,127.00729,37.54718192,1114000000,중구,1114016200,신당동
755,15219,0,126.9662099,37.55864287,1114000000,중구,1114017100,중림동
756,167173,0,126.9690472,37.56796525,1114000000,중구,1114017000,충정로1가
757,89,0,126.9980519,37.56880235,1114000000,중구,1114015200,주교동
758,137,0,127.0138134,37.5680099,1114000000,중구,1114016200,신당동
759,151,0,127.0191846,37.57083488,1114000000,중구,1114016500,황학동
760,165599,0,127.0244127,37.56193609,1114000000,중구,1114016200,신당동
761,165598,0,127.0244127,37.56205052,1114000000,중구,1114016200,신당동
762,165595,0,127.0243729,37.56354951,1114000000,중구,1114016200,신당동
763,8669,0,127.0141098,37.56523669,1114000000,중구,1114016200,신당동
764,179104,0,126.9729349,37.55985752,1114000000,중구,1114011900,봉래동1가
765,179107,0,126.9730241,37.55959207,1114000000,중구,1114011900,봉래동1가
766,6684,0,126.993147,37.56431396,1114000000,중구,1114016000,인현동1가
767,137963,0,127.0197528,37.5682945,1114000000,중구,1114016500,황학동
768,6496,0,126.9858957,37.56794516,1114000000,중구,1114010900,장교동
769,177916,0,126.9735937,37.55430798,1114000000,중구,1114011800,남대문로5가
770,137174,0,127.0161348,37.56975856,1114000000,중구,1114016300,흥인동
771,150723,0,126.9691971,37.55516251,1114000000,중구,1114012000,봉래동2가
772,127438,0,127.0231826,37.57138855,1114000000,중구,1114016500,황학동
773,127536,0,127.0233398,37.56951821,1114000000,중구,1114016500,황학동
774,126178,0,127.0124969,37.56481349,1114000000,중구,1114016200,신당동
775,176196,0,126.9639098,37.55918457,1114000000,중구,1114017100,중림동
776,141676,0,126.9658209,37.55428653,1114000000,중구,1114017400,만리동2가
777,126003,0,127.0116144,37.55623164,1114000000,중구,1114016200,신당동
778,126002,0,127.0113614,37.55633236,1114000000,중구,1114016200,신당동
779,121262,0,126.980915,37.55494675,1114000000,중구,1114012100,회현동1가
780,125994,0,127.0109387,37.55502107,1114000000,중구,1114016200,신당동
781,125905,0,127.0116873,37.5540724,1114000000,중구,1114016200,신당동
782,119590,0,126.9714792,37.56627196,1114000000,중구,1114016700,정동
783,119583,0,126.9686081,37.56373323,1114000000,중구,1114016900,의주로1가
784,119573,0,126.9687817,37.56351224,1114000000,중구,1114016900,의주로1가
785,10303,0,127.0073825,37.54971848,1114000000,중구,1114016200,신당동
786,119056,0,126.9687002,37.5636234,1114000000,중구,1114016900,의주로1가
787,119055,0,126.9688613,37.56340374,1114000000,중구,1114016800,순화동
788,119054,0,126.9694131,37.56231818,1114000000,중구,1114016900,의주로1가
789,119046,0,126.9695861,37.56240842,1114000000,중구,1114016900,의주로1가
790,119045,0,126.9700521,37.56196914,1114000000,중구,1114016800,순화동
791,119044,0,126.9696784,37.56171273,1114000000,중구,1114017200,의주로2가
792,119039,0,126.9679797,37.5608907,1114000000,중구,1114017100,중림동
793,119026,0,126.9678472,37.56148568,1114000000,중구,1114017100,중림동
794,119023,0,126.9676751,37.56079908,1114000000,중구,1114017100,중림동
795,120933,0,126.9825446,37.56879605,1114000000,중구,1114010600,남대문로1가
796,122039,0,126.990137,37.56370671,1114000000,중구,1114016100,저동2가
797,122275,0,127.0002539,37.56665761,1114000000,중구,1114015100,을지로5가
798,125787,0,127.007555,37.56633469,1114000000,중구,1114014800,을지로6가
799,125786,0,127.0076671,37.56621797,1114000000,중구,1114014800,을지로6가
800,125895,0,127.0113222,37.55370169,1114000000,중구,1114016200,신당동
801,122781,0,126.9807695,37.56184322,1114000000,중구,1114011600,남대문로3가
802,123602,0,127.0045795,37.56944033,1114000000,중구,1114015300,방산동
803,122543,0,126.989451,37.5661033,1114000000,중구,1114010500,을지로2가
804,122040,0,126.9903901,37.56288057,1114000000,중구,1114015800,충무로3가
805,122035,0,126.9902435,37.5628737,1114000000,중구,1114012500,충무로2가
806,122031,0,126.9904131,37.56270436,1114000000,중구,1114015800,충무로3가
807,115695,0,126.9633464,37.55908599,1114000000,중구,1114017100,중림동
808,6497,0,126.9878651,37.56802548,1114000000,중구,1114010900,장교동
809,6957,0,126.9953708,37.56419049,1114000000,중구,1114013400,인현동2가
810,9632,0,126.9715622,37.55981146,1114000000,중구,1114016800,순화동
811,9694,0,126.9856832,37.56686443,1114000000,중구,1114010500,을지로2가
812,9820,0,126.9958913,37.5615072,1114000000,중구,1114013200,충무로4가
813,7346,0,127.0022519,37.56449035,1114000000,중구,1114015400,오장동
814,89746,0,126.9825615,37.56899744,1114000000,중구,1114010200,다동
815,163164,0,127.0233623,37.567732,1114000000,중구,1114016500,황학동
816,74238,0,127.0066624,37.56959363,1114000000,중구,1114014800,을지로6가
817,74237,0,127.0067675,37.56960271,1114000000,중구,1114014800,을지로6가
818,72082,0,127.0060177,37.55885815,1114000000,중구,1114014400,장충동2가
819,72038,0,127.0054773,37.56017865,1114000000,중구,1114014300,장충동1가
820,73941,0,127.0037177,37.5555536,1114000000,중구,1114014400,장충동2가
821,73940,0,127.0034044,37.55514396,1114000000,중구,1114014400,장충동2가
822,73919,0,126.9763335,37.55323298,1114000000,중구,1114011800,남대문로5가
823,73917,0,126.9763248,37.5534927,1114000000,중구,1114011800,남대문로5가
824,98363,0,126.9692414,37.56181789,1114000000,중구,1114017200,의주로2가
825,67361,0,127.0043422,37.56677196,1114000000,중구,1114014800,을지로6가
826,67360,0,127.0066968,37.56634618,1114000000,중구,1114014800,을지로6가
827,67359,0,127.0066364,37.56611276,1114000000,중구,1114014800,을지로6가
828,72235,0,127.017996,37.56817349,1114000000,중구,1114016500,황학동
829,74154,0,127.0074315,37.56590413,1114000000,중구,1114014800,을지로6가
830,71666,0,127.0061272,37.56168905,1114000000,중구,1114014300,장충동1가
831,164571,0,127.0211786,37.56576023,1114000000,중구,1114016500,황학동
832,164569,0,127.0220183,37.56560336,1114000000,중구,1114016500,황학동
833,74430,0,126.9797339,37.55393731,1114000000,중구,1114011800,남대문로5가
834,74388,0,126.974071,37.55395107,1114000000,중구,1114011800,남대문로5가
835,77086,0,127.0072872,37.5472849,1114000000,중구,1114016200,신당동
836,5665,0,126.9700234,37.56184098,1114000000,중구,1114017200,의주로2가
837,214526,0,126.9900814,37.56024242,1114000000,중구,1114014100,주자동
838,214527,0,126.9903573,37.56102512,1114000000,중구,1114014100,주자동
839,214528,0,126.99056,37.56098797,1114000000,중구,1114014000,남학동
840,57739,0,126.9787295,37.55332153,1114000000,중구,1114011800,남대문로5가
841,57526,0,126.9787248,37.55370757,1114000000,중구,1114011800,남대문로5가
842,5590,0,126.964065,37.55924412,1114000000,중구,1114017100,중림동
843,5837,0,126.9742002,37.55863802,1114000000,중구,1114011800,남대문로5가
844,5844,0,126.9757435,37.55978948,1114000000,중구,1114011700,남대문로4가
845,5845,0,126.9759304,37.55978494,1114000000,중구,1114011200,남창동
846,5782,0,126.9735979,37.56283505,1114000000,중구,1114016600,서소문동
847,5811,0,126.9750352,37.56335257,1114000000,중구,1114016600,서소문동
848,5814,0,126.9749287,37.56355623,1114000000,중구,1114016600,서소문동
849,5823,0,126.9716126,37.55944985,1114000000,중구,1114016800,순화동
850,5825,0,126.9716788,37.55941554,1114000000,중구,1114016800,순화동
851,5826,0,126.9739353,37.55966094,1114000000,중구,1114011900,봉래동1가
852,7365,0,126.9986295,37.56445146,1114000000,중구,1114015400,오장동
853,7372,0,127.0003114,37.5645659,1114000000,중구,1114015400,오장동
854,6926,0,126.995313,37.56838989,1114000000,중구,1114015700,산림동
855,6456,0,126.9874747,37.56478436,1114000000,중구,1114013100,저동1가
856,6447,0,126.9875725,37.56440676,1114000000,중구,1114013100,저동1가
857,6451,0,126.988018,37.56465626,1114000000,중구,1114013100,저동1가
858,6452,0,126.987765,37.5648027,1114000000,중구,1114013100,저동1가
859,6453,0,126.9876213,37.56479811,1114000000,중구,1114013100,저동1가
860,6459,0,126.9887425,37.56469523,1114000000,중구,1114016100,저동2가
861,6465,0,126.9877936,37.56597672,1114000000,중구,1114010500,을지로2가
862,6467,0,126.989438,37.56633846,1114000000,중구,1114010500,을지로2가
863,6471,0,126.9878021,37.56633831,1114000000,중구,1114010500,을지로2가
864,8909,0,127.0129515,37.55858177,1114000000,중구,1114016200,신당동
865,7510,0,127.0023453,37.56333693,1114000000,중구,1114015400,오장동
866,7511,0,127.0021614,37.56344221,1114000000,중구,1114015400,오장동
867,7530,0,126.9985692,37.56311954,1114000000,중구,1114013500,예관동
868,7829,0,127.0055462,37.55887648,1114000000,중구,1114014400,장충동2가
869,7695,0,127.0051758,37.5648015,1114000000,중구,1114014500,광희동1가
870,7696,0,127.0051384,37.56464131,1114000000,중구,1114014500,광희동1가
871,7725,0,127.0042962,37.56653624,1114000000,중구,1114014800,을지로6가
872,7747,0,127.0063629,37.56159979,1114000000,중구,1114014300,장충동1가
873,7828,0,127.005644,37.55895886,1114000000,중구,1114014400,장충동2가
874,7396,0,127.002183,37.56560945,1114000000,중구,1114015100,을지로5가
875,7400,0,127.0025625,37.56563004,1114000000,중구,1114015100,을지로5가
876,7405,0,127.0024418,37.56677888,1114000000,중구,1114015100,을지로5가
877,7406,0,127.0021428,37.56697799,1114000000,중구,1114015100,을지로5가
878,7407,0,127.0024159,37.56698714,1114000000,중구,1114015100,을지로5가
879,7408,0,127.0025194,37.56667818,1114000000,중구,1114015100,을지로5가
880,7409,0,127.0021428,37.56675142,1114000000,중구,1114015100,을지로5가
881,7411,0,127.0020048,37.56706267,1114000000,중구,1114015100,을지로5가
882,7425,0,126.9990435,37.56660268,1114000000,중구,1114015000,을지로4가
883,7434,0,126.9990147,37.56683154,1114000000,중구,1114015000,을지로4가
884,7490,0,126.9989041,37.5622293,1114000000,중구,1114013300,충무로5가
885,7504,0,127.0023137,37.56284261,1114000000,중구,1114014400,장충동2가
886,7507,0,127.0023827,37.56297306,1114000000,중구,1114014400,장충동2가
887,8184,0,127.011033,37.56127905,1114000000,중구,1114016200,신당동
888,8191,0,127.0109094,37.56118065,1114000000,중구,1114016200,신당동
889,8668,0,127.0141529,37.56500783,1114000000,중구,1114016200,신당동
890,8675,0,127.0159844,37.56555684,1114000000,중구,1114016300,흥인동
891,8676,0,127.0159254,37.56548934,1114000000,중구,1114016300,흥인동
892,8678,0,127.0159617,37.56710847,1114000000,중구,1114016300,흥인동
893,8682,0,127.0162549,37.56711072,1114000000,중구,1114016300,흥인동
894,8708,0,127.0124739,37.56504921,1114000000,중구,1114016200,신당동
895,8614,0,127.0124718,37.56957135,1114000000,중구,1114016200,신당동
896,10098,0,126.9856592,37.55679489,1114000000,중구,1114014200,예장동
897,10104,0,126.9857311,37.55663865,1114000000,중구,1114014200,예장동
898,10113,0,126.988108,37.55970846,1114000000,중구,1114013000,남산동3가
899,10114,0,126.9883121,37.55964211,1114000000,중구,1114014200,예장동
900,8580,0,127.0162092,37.56814743,1114000000,중구,1114016300,흥인동
901,8581,0,127.0161459,37.56820465,1114000000,중구,1114016300,흥인동
902,8583,0,127.0157951,37.56793236,1114000000,중구,1114016300,흥인동
903,8587,0,127.0138085,37.56809281,1114000000,중구,1114016200,신당동
904,15436,0,127.0097457,37.56559648,1114000000,중구,1114014900,을지로7가
905,15186,0,126.967166,37.55799091,1114000000,중구,1114017100,중림동
906,15194,0,126.9680113,37.55759065,1114000000,중구,1114017100,중림동
907,15197,0,126.9651547,37.55890117,1114000000,중구,1114017100,중림동
908,21805,0,127.0103334,37.5645746,1114000000,중구,1114016200,신당동
909,21803,0,127.0100258,37.56452657,1114000000,중구,1114014600,광희동2가
910,23053,0,126.9898635,37.56635509,1114000000,중구,1114015500,을지로3가
911,23051,0,126.9899412,37.56611938,1114000000,중구,1114015500,을지로3가
912,23050,0,126.9896091,37.56610331,1114000000,중구,1114010500,을지로2가
913,23046,0,126.9738806,37.55994012,1114000000,중구,1114011900,봉래동1가
914,23043,0,126.9710583,37.55945943,1114000000,중구,1114016800,순화동
915,23041,0,126.9734097,37.55430336,1114000000,중구,1114011800,남대문로5가
916,23040,0,126.9733321,37.55442693,1114000000,중구,1114012000,봉래동2가
917,23039,0,126.9733579,37.55438579,1114000000,중구,1114012000,봉래동2가
918,22106,0,126.9927157,37.56454736,1114000000,중구,1114015900,초동
919,20735,0,126.9987431,37.56244213,1114000000,중구,1114013300,충무로5가
920,20733,0,126.9983162,37.56233956,1114000000,중구,1114013300,충무로5가
921,20732,0,126.9982745,37.56233113,1114000000,중구,1114013300,충무로5가
922,20729,0,126.9986741,37.56216751,1114000000,중구,1114013300,충무로5가
923,21874,0,126.9756481,37.55704554,1114000000,중구,1114011800,남대문로5가
924,21869,0,126.9802482,37.5597398,1114000000,중구,1114012100,회현동1가
925,21867,0,126.9893094,37.56135632,1114000000,중구,1114012500,충무로2가
926,22045,0,126.9929601,37.56451992,1114000000,중구,1114015900,초동
927,6237,0,126.9826021,37.56860611,1114000000,중구,1114010600,남대문로1가
928,6238,0,126.9829443,37.56857412,1114000000,중구,1114010600,남대문로1가
929,6239,0,126.9829874,37.5685993,1114000000,중구,1114010600,남대문로1가
930,6240,0,126.9829874,37.56874576,1114000000,중구,1114010600,남대문로1가
931,6246,0,126.9825302,37.5687045,1114000000,중구,1114010200,다동
932,6275,0,126.9831059,37.56571577,1114000000,중구,1114010500,을지로2가
933,6276,0,126.9829305,37.56589654,1114000000,중구,1114011500,남대문로2가
934,6281,0,126.9824446,37.565869,1114000000,중구,1114010400,을지로1가
935,6282,0,126.9822663,37.56634499,1114000000,중구,1114010400,을지로1가
936,6283,0,126.9824532,37.56619169,1114000000,중구,1114010400,을지로1가
937,6284,0,126.9829333,37.56621007,1114000000,중구,1114010600,남대문로1가
938,6285,0,126.9831173,37.56637029,1114000000,중구,1114010500,을지로2가
939,5916,0,126.9775791,37.56913391,1114000000,중구,1114010300,태평로1가
940,5925,0,126.9777173,37.56397559,1114000000,중구,1114011400,태평로2가
941,5926,0,126.9779674,37.563923,1114000000,중구,1114011100,소공동
942,5927,0,126.9779356,37.56441961,1114000000,중구,1114011400,태평로2가
943,5928,0,126.9772457,37.56404416,1114000000,중구,1114011400,태평로2가
944,5930,0,126.9774439,37.56459802,1114000000,중구,1114011400,태평로2가
945,5932,0,126.9776336,37.56481318,1114000000,중구,1114011400,태평로2가
946,5933,0,126.9776364,37.56509238,1114000000,중구,1114011400,태평로2가
947,24603,0,127.0126385,37.56782649,1114000000,중구,1114016200,신당동
948,24602,0,127.0126325,37.56774279,1114000000,중구,1114016200,신당동
949,24601,0,127.0123766,37.56793735,1114000000,중구,1114016200,신당동
950,24600,0,127.0125262,37.56798768,1114000000,중구,1114016200,신당동
951,24599,0,127.0047504,37.56669185,1114000000,중구,1114014800,을지로6가
952,5935,0,126.9769579,37.56525245,1114000000,중구,1114016700,정동
953,5938,0,126.976897,37.56684067,1114000000,중구,1114010300,태평로1가
954,5862,0,126.9753009,37.55690743,1114000000,중구,1114011800,남대문로5가
955,5863,0,126.9754734,37.55697612,1114000000,중구,1114011800,남대문로5가
956,5830,0,126.9737315,37.55879125,1114000000,중구,1114011800,남대문로5가
957,5831,2,126.9738954,37.55870203,1114000000,중구,1114011800,남대문로5가
958,5949,0,126.9773743,37.56684763,1114000000,중구,1114010300,태평로1가
959,5965,0,126.9782231,37.5645112,1114000000,중구,1114011400,태평로2가
960,5966,0,126.97751,37.56468271,1114000000,중구,1114011400,태평로2가
961,5967,0,126.9782317,37.56440822,1114000000,중구,1114011100,소공동
962,5968,0,126.9787866,37.56448613,1114000000,중구,1114011100,소공동
963,5969,0,126.9787032,37.56457995,1114000000,중구,1114011100,소공동
964,5975,0,126.9787548,37.56510632,1114000000,중구,1114011100,소공동
965,5976,0,126.9793669,37.56612482,1114000000,중구,1114010400,을지로1가
966,6019,0,126.9796407,37.56362122,1114000000,중구,1114011100,소공동
967,31146,0,126.9793576,37.5690461,1114000000,중구,1114010100,무교동
968,31145,0,126.9792258,37.56904369,1114000000,중구,1114010100,무교동
969,6022,0,126.9779042,37.56375135,1114000000,중구,1114011300,북창동
970,6026,0,126.9765017,37.56233906,1114000000,중구,1114011400,태평로2가
971,6068,0,126.976299,37.55702756,1114000000,중구,1114011200,남창동
972,6153,0,126.9768998,37.55779411,1114000000,중구,1114011200,남창동
973,6155,0,126.9799377,37.55963725,1114000000,중구,1114012100,회현동1가
974,21865,0,126.9887287,37.56129905,1114000000,중구,1114012500,충무로2가
975,23068,0,126.9895746,37.56634818,1114000000,중구,1114010500,을지로2가
976,6770,0,126.9935871,37.56126051,1114000000,중구,1114013700,필동1가
977,6775,0,126.9903846,37.5613198,1114000000,중구,1114012500,충무로2가
978,6794,0,126.9931644,37.56280982,1114000000,중구,1114015800,충무로3가
979,6795,0,126.9929459,37.56280523,1114000000,중구,1114015800,충무로3가
980,6807,0,126.9902665,37.56268375,1114000000,중구,1114012500,충무로2가
981,6822,2,126.9930723,37.56354215,1114000000,중구,1114015900,초동
982,6827,0,126.9900786,37.5598574,1114000000,중구,1114014200,예장동
983,6829,0,126.9902539,37.56003821,1114000000,중구,1114014000,남학동
984,6830,0,126.9901907,37.5598597,1114000000,중구,1114014200,예장동
985,6831,0,126.9903143,37.56013891,1114000000,중구,1114014000,남학동
986,20545,1,126.9929173,37.56120097,1114000000,중구,1114013700,필동1가
987,20517,0,126.9905398,37.56126031,1114000000,중구,1114015800,충무로3가
988,20516,0,126.9906692,37.56129007,1114000000,중구,1114015800,충무로3가
989,20513,0,126.9924458,37.56120323,1114000000,중구,1114013700,필동1가
990,8729,0,127.0155796,37.56306742,1114000000,중구,1114016200,신당동
991,8733,0,127.0155195,37.56296171,1114000000,중구,1114016200,신당동
992,8734,0,127.0152665,37.56305786,1114000000,중구,1114016200,신당동
993,9874,0,126.9945108,37.5684196,1114000000,중구,1114015600,입정동
