name,type,detail_type,stable,aprove_day,address,road_address,sitearea,lat,lng
문,휴게음식점,커피숍,01,2019-01-28,"서울특별시 강남구 밤고개로23길 10-5, 나동 1층 (율현동)",서울특별시 강남구 밤고개로23길 10-5,28.00,37.4730435838867,127.108242021261
커피에 반하다,휴게음식점,커피숍,01,2018-11-22,"서울특별시 강남구 선릉로 845, 지상1층 6호 (신사동)",서울특별시 강남구 선릉로 845,27.11,37.5275312678594,127.040363730171
스타벅스 논현역사거리점,휴게음식점,커피숍,01,2018-11-08,"서울특별시 강남구 강남대로 538, JS타워 지상1층 (논현동)",서울특별시 강남구 강남대로 538,319.14,37.5102202255601,127.022269137849
스타벅스 삼성역섬유센터R점,휴게음식점,커피숍,01,2018-11-08,"서울특별시 강남구 테헤란로 518, 한국섬유산업연합회 지상1층 (대치동)",서울특별시 강남구 테헤란로 518,247.90,37.5075910839105,127.060579419429
커피코,휴게음식점,커피숍,01,2018-12-27,"서울특별시 강남구 삼성로 763, 지상1층 (청담동)",서울특별시 강남구 삼성로 763,37.00,37.5229428793527,127.047706753986
더 앨리 무역점 2호,휴게음식점,커피숍,01,2018-11-08,"서울특별시 강남구 테헤란로 517, 현대백화점 지하1층 (삼성동)",서울특별시 강남구 테헤란로 517,10.00,37.5086151302204,127.059765116537
쥴리샵,휴게음식점,커피숍,01,2019-01-21,"서울특별시 강남구 강남대로128길 46, 1층 (논현동)",서울특별시 강남구 강남대로128길 46,10.00,37.5111075059584,127.025528787866
픽처레스크(picturesque),휴게음식점,커피숍,01,2019-01-23,"서울특별시 강남구 자곡로7길 32-2, 지상1층 (자곡동)",서울특별시 강남구 자곡로7길 32-2,151.38,37.4732845961729,127.097268333183
행복한 수플레,휴게음식점,커피숍,01,2019-01-11,"서울특별시 강남구 강남대로162길 20, 지상1층 (신사동)",서울특별시 강남구 강남대로162길 20,23.00,37.5200069206644,127.020315073384
커피야,휴게음식점,커피숍,01,2019-01-11,"서울특별시 강남구 삼성로81길 24, 세원빌딩 지상1층 101호 (대치동)",서울특별시 강남구 삼성로81길 24,14.20,37.5043009555384,127.055672461908
양원재,휴게음식점,전통찻집,01,2019-01-25,"서울특별시 강남구 학동로18길 21, 지상1층 (논현동)",서울특별시 강남구 학동로18길 21,66.15,37.5114756236045,127.027674551705
우지커피 휘경자이디센시아점,휴게음식점,커피숍,01,2025-07-07,"서울특별시 동대문구 외대역동로 63-27, 상가2동 1층 205호 (휘경동, 휘경자이디센시아)",서울특별시 동대문구 외대역동로 63-27,52.96,37.5917863312852,127.061256881457
티더 커피하우스(Tthe Coffeehouse),휴게음식점,커피숍,01,2022-04-25,"서울특별시 송파구 위례광장로 200, 에스비트램스퀘어 1층 108호 (장지동)",서울특별시 송파구 위례광장로 200,37.31,37.4812117770773,127.142910913246
메가엠지씨 커피 종합운동장점,휴게음식점,커피숍,01,2023-09-13,"서울특별시 송파구 올림픽로8길 11, 1층 (잠실동)",서울특별시 송파구 올림픽로8길 11,138.58,37.5108196817942,127.080321952617
위례 게코카페티라노,휴게음식점,커피숍,01,2023-08-21,"서울특별시 송파구 위례광장로 120, 지하1층 B04-1호 (장지동, 위례중앙푸르지오1단지)",서울특별시 송파구 위례광장로 120,50.02,37.4750100992712,127.141592563317
투썸플레이스 올림픽공원역점,휴게음식점,커피숍,01,2019-01-28,"서울특별시 송파구 올림픽로 424, 올림픽공원 만남의광장 B구역 A-3동 (방이동)",서울특별시 송파구 올림픽로 424,446.00,37.5203396980951,127.115517876627
니아이 커피 위례,휴게음식점,커피숍,01,2022-03-23,"서울특별시 송파구 위례광장로 136, 상가5동 1층 E-112호 (장지동, 위례아이파크)",서울특별시 송파구 위례광장로 136,53.40,37.4771958181254,127.142374845651
#1 shot in coffee(원샷),휴게음식점,커피숍,01,2019-04-01,"서울특별시 송파구 올림픽로 424, 올림픽공원 올림픽수영장 1층 (방이동)",서울특별시 송파구 올림픽로 424,101.44,37.5203396980951,127.115517876627
이스프레소 바(E-spresso Bar),휴게음식점,커피숍,01,2025-07-07,"서울특별시 동대문구 난계로30길 31, 에쩨르레더 1층 (신설동)",서울특별시 동대문구 난계로30길 31,3.30,37.5741552988519,127.025171068992
cafe onus(카페 온어스),휴게음식점,커피숍,01,2019-04-03,"서울특별시 송파구 석촌호수로 61, 트리지움 상가 1층 158호 (잠실동)",서울특별시 송파구 석촌호수로 61,40.05,37.5106960472158,127.086224807954
M-카페,휴게음식점,커피숍,01,2023-07-20,"서울특별시 송파구 동남로 189, 가락쌍용아파트 121호 (가락동)",서울특별시 송파구 동남로 189,9.67,37.4946614092198,127.129853687565
행담화,휴게음식점,떡카페,01,2023-07-12,"서울특별시 송파구 풍성로25길 20, 1층 (풍납동)",서울특별시 송파구 풍성로25길 20,6.90,37.5350709336671,127.12070034595
씨제이프레시웨이(주) 쿠팡본사카페점,휴게음식점,커피숍,01,2023-09-05,"서울특별시 송파구 송파대로 570, 쿠팡본사 쿠팡본사카페 17층 (신천동)",서울특별시 송파구 송파대로 570,46.90,37.5157873297768,127.099112358834
수눈,휴게음식점,커피숍,01,2023-08-23,"서울특별시 송파구 송이로36길 47, 1층 103호 (문정동)",서울특별시 송파구 송이로36길 47,33.00,37.4835094574648,127.12878864944
카페 헤리터,휴게음식점,커피숍,01,2023-09-12,"서울특별시 송파구 올림픽로 240, 롯데백화점 잠실점 9층 (잠실동)",서울특별시 송파구 올림픽로 240,88.60,37.5113096112036,127.098141751177
주식회사 인테리어쇼,휴게음식점,커피숍,01,2022-06-22,"서울특별시 송파구 송파대로 222, 광진빌딩 1층 (가락동)",서울특별시 송파구 송파대로 222,250.00,37.4899473985887,127.120973257601
이디야커피 삼전중앙점,휴게음식점,커피숍,01,2023-06-30,"서울특별시 송파구 백제고분로27길 5, 1층, 2층 (삼전동)",서울특별시 송파구 백제고분로27길 5,265.65,37.5036697979808,127.092579345276
사과당 창동역점,휴게음식점,커피숍,01,2025-07-07,"서울특별시 도봉구 마들로11가길 12, 창동다모아빌딩 1층 107호 (창동)",서울특별시 도봉구 마들로11가길 12,23.98,37.6528132165075,127.048802690211
용사부,휴게음식점,커피숍,01,2023-07-25,"서울특별시 송파구 위례송파로5길 5, 송파헤븐시티 더 테라스 1층 112,113,114,115호 (거여동)",서울특별시 송파구 위례송파로5길 5,161.50,37.4857928268659,127.142566866522
메가엠지씨커피 한성백제역점,휴게음식점,커피숍,01,2023-07-24,"서울특별시 송파구 백제고분로 497, 1층 103호 (방이동, 효성올림픽카운티)",서울특별시 송파구 백제고분로 497,57.00,37.5148889925719,127.114590891857
PARK AND PAPER (파크앤드페이퍼),휴게음식점,커피숍,01,2023-07-17,"서울특별시 송파구 마천로 150, 102동 제상가103호 (오금동, 오금동 인투파크)",서울특별시 송파구 마천로 150,26.20,37.5040358829067,127.135974484816
친밀한,휴게음식점,커피숍,01,2023-09-07,"서울특별시 송파구 토성로 15-1, 101호 (풍납동)",서울특별시 송파구 토성로 15-1,48.69,37.5310601915838,127.112326990268
(주)그릿,휴게음식점,커피숍,01,2023-09-07,"서울특별시 송파구 올림픽로 300, 롯데월드타워앤드롯데월드몰 11층 (신천동)",서울특별시 송파구 올림픽로 300,45.40,37.5137129859207,127.104301829165
던킨 송파방이점,휴게음식점,커피숍,01,2023-08-01,"서울특별시 송파구 마천로7길 5, 1층 101호 (오금동)",서울특별시 송파구 마천로7길 5,56.70,37.5085969359927,127.127752514132
아르떼리브로,휴게음식점,커피숍,01,2023-08-09,"서울특별시 송파구 백제고분로51길 9, 한 스위트 올림픽파크 지하1층 제비101호 (방이동)",서울특별시 송파구 백제고분로51길 9,49.50,37.5160877033997,127.114295348456
백억커피 문정점,휴게음식점,커피숍,01,2023-08-11,"서울특별시 송파구 법원로 114, 엠스테이트 C동 1층 C-101호 (문정동)",서울특별시 송파구 법원로 114,30.17,37.4860552797801,127.12100938212
공차 현대아울렛 송파점,휴게음식점,커피숍,01,2019-06-24,"서울특별시 송파구 충민로 66, 현대시티몰 가든파이브점 (문정동)",서울특별시 송파구 충민로 66,20.70,37.4776148442516,127.124961768886
더카페 롯데마트 잠실점,휴게음식점,커피숍,01,2019-06-07,"서울특별시 송파구 올림픽로 240, 롯데마트 잠실점 6층 (잠실동)",서울특별시 송파구 올림픽로 240,66.10,37.5113096112036,127.098141751177
만나쿠킹,휴게음식점,커피숍,01,2019-06-12,"서울특별시 송파구 위례광장로 230, A동 1층 104호 (장지동, 위례2차아이파크)",서울특별시 송파구 위례광장로 230,47.43,37.478619812243,127.143533445087
탐앤탐스 송파위례우성르보아점,휴게음식점,커피숍,01,2023-07-14,"서울특별시 송파구 위례서로 234, 1층 101, 102, 103, 104호 (거여동)",서울특별시 송파구 위례서로 234,154.08,37.4855446186705,127.141802056959
이로리 로스터스,휴게음식점,커피숍,01,2019-05-31,"서울특별시 송파구 백제고분로18길 6, 1층 (잠실동)",서울특별시 송파구 백제고분로18길 6,30.00,37.5046488006526,127.084693536719
헤게(hege),휴게음식점,커피숍,01,2023-06-23,"서울특별시 송파구 백제고분로50길 12, 1층 2호 (방이동)",서울특별시 송파구 백제고분로50길 12,132.80,37.5139767799806,127.116012994628
치와오,휴게음식점,커피숍,01,2023-06-23,"서울특별시 송파구 거마로5길 16, 1층 (거여동)",서울특별시 송파구 거마로5길 16,33.00,37.4951195848905,127.143620200489
소울 김밥&떡볶이,휴게음식점,커피숍,01,2023-06-23,"서울특별시 송파구 올림픽로12길 52, 1층 103호 (잠실동)",서울특별시 송파구 올림픽로12길 52,41.00,37.5070882467292,127.083335017613
제주스 문정법조타운 한양타워점,휴게음식점,커피숍,01,2023-06-20,"서울특별시 송파구 법원로11길 12, 한양타워 1층 (문정동)",서울특별시 송파구 법원로11길 12,134.08,37.4860582505835,127.117802423963
꽈페 서울스카이점,휴게음식점,커피숍,01,2023-06-20,"서울특별시 송파구 올림픽로 300, 롯데월드 서울스카이 식음카트(SS-118-01) 118층 (신천동)",서울특별시 송파구 올림픽로 300,9.17,37.5137129859207,127.104301829165
던킨 가든파이브점,휴게음식점,커피숍,01,2023-06-22,"서울특별시 송파구 충민로 66, 가든파이브라이프 1층 L-1050호 (문정동)",서울특별시 송파구 충민로 66,75.87,37.4776148442516,127.124961768886
스윗문디저트,휴게음식점,커피숍,01,2023-06-14,"서울특별시 송파구 중대로12길 33, 1층 101호 (가락동)",서울특별시 송파구 중대로12길 33,23.00,37.4921717531924,127.125089030428
달달상자 송파점,휴게음식점,커피숍,01,2023-06-14,"서울특별시 송파구 중대로 188, 1층 102호 (가락동)",서울특별시 송파구 중대로 188,19.80,37.4986519231359,127.126150309049
홉아이(HOBI),휴게음식점,커피숍,01,2023-06-13,"서울특별시 송파구 중대로9길 39-8, 1층 (가락동)",서울특별시 송파구 중대로9길 39-8,63.48,37.4969253738661,127.11826470745
카페 알리칸테,휴게음식점,커피숍,01,2019-05-30,"서울특별시 송파구 충민로 66, 가든파이브라이프 지하1층 (문정동)",서울특별시 송파구 충민로 66,6.60,37.4776148442516,127.124961768886
트루스(trus),휴게음식점,커피숍,01,2019-05-13,"서울특별시 송파구 백제고분로43길 10, 1층 (송파동)",서울특별시 송파구 백제고분로43길 10,82.24,37.5083601991062,127.109589372688
하늘연달,휴게음식점,커피숍,01,2019-06-04,"서울특별시 송파구 성내천로12길 5, 1층 103호 (오금동)",서울특별시 송파구 성내천로12길 5,32.60,37.5005594854789,127.137728206166
더벤티 석촌중앙점,휴게음식점,커피숍,01,2024-09-06,"서울특별시 송파구 백제고분로33길 14, 유림빌딩 1층 (석촌동)",서울특별시 송파구 백제고분로33길 14,56.00,37.5038242686923,127.098869673092
인텔리젠시아 커피 잠실,휴게음식점,커피숍,01,2024-09-06,"서울특별시 송파구 올림픽로 300, 롯데월드타워앤드롯데월드몰 5층 (신천동)",서울특별시 송파구 올림픽로 300,211.24,37.5137129859207,127.104301829165
블루버드커피,휴게음식점,커피숍,01,2024-09-20,"서울특별시 송파구 송파대로 201, 송파 테라타워2 A동 1층 A-129호 (문정동)",서울특별시 송파구 송파대로 201,37.20,37.4877387829749,127.120685887596
베이비온더풀,휴게음식점,커피숍,01,2024-09-24,"서울특별시 송파구 위례광장로 230, 상가1동 A-204호 (장지동, 위례2차아이파크)",서울특별시 송파구 위례광장로 230,80.25,37.478619812243,127.143533445087
크리스마스빈 경찰병원,휴게음식점,커피숍,01,2019-10-02,"서울특별시 송파구 중대로 135, 아이티벤처타워 지하1층 B101-1호 (가락동)",서울특별시 송파구 중대로 135,45.91,37.4950959654807,127.122426977874
이디야커피 송파올림픽훼미리타운점,휴게음식점,커피숍,01,2019-10-01,"서울특별시 송파구 중대로 24, 상가동 1층 120호,121호 (문정동, 올림픽훼밀리타운)",서울특별시 송파구 중대로 24,51.00,37.4881292540693,127.111066039437
카페에이븐 잠실롯데월드점,휴게음식점,커피숍,01,2019-06-26,"서울특별시 송파구 올림픽로 240, 롯데월드 쇼핑몰 지하1층 (잠실동)",서울특별시 송파구 올림픽로 240,83.20,37.5113096112036,127.098141751177
oneoff cafe(원오프카페),휴게음식점,커피숍,01,2018-05-29,"서울특별시 성북구 동소문로22길 57-4, 2층 (동선동2가)",서울특별시 성북구 동소문로22길 57-4,65.25,37.5905260003598,127.018834767692
더카페 송파가락점,휴게음식점,커피숍,01,2019-09-18,"서울특별시 송파구 가락로 141, 1층 102호 (송파동)",서울특별시 송파구 가락로 141,66.00,37.5025776834287,127.111564353391
빨콩커피 연남점,휴게음식점,커피숍,01,2025-07-07,"서울특별시 마포구 양화로21길 15, 1층 좌측호 (동교동)",서울특별시 마포구 양화로21길 15,39.66,37.5589215572498,126.924986691905
켈리스커피(kelly.s coffee),휴게음식점,커피숍,01,2019-09-09,"서울특별시 송파구 송파대로 345, 근린생활시설 1A동 2층 2011호 (가락동, 헬리오시티)",서울특별시 송파구 송파대로 345,45.90,37.4976145695004,127.102531804188
샐러디 방이점,휴게음식점,커피숍,01,2019-09-27,"서울특별시 송파구 오금로11길 37, 대명밸리온 1층 102호 (방이동)",서울특별시 송파구 오금로11길 37,30.42,37.5156434098608,127.111189601349
에그몬,휴게음식점,커피숍,01,2019-08-01,"서울특별시 송파구 충민로 66, 현대시티몰 가든파이브점 지하1층 (문정동)",서울특별시 송파구 충민로 66,21.16,37.4776148442516,127.124961768886
더벤티 오류동역점,휴게음식점,커피숍,01,2020-06-01,"서울특별시 구로구 경인로 208, 1층 2호 (오류동)",서울특별시 구로구 경인로 208,36.90,37.4959106894029,126.844168787936
에코맘의 산골이유식,휴게음식점,커피숍,01,2019-07-08,"서울특별시 송파구 올림픽로 240, 롯데마트 잠실점 4층 (잠실동)",서울특별시 송파구 올림픽로 240,23.14,37.5113096112036,127.098141751177
카페 사운드인(sound in),휴게음식점,커피숍,01,2019-04-17,"서울특별시 송파구 중대로 24, 지하1층 B151호 (문정동, 올림픽훼밀리타운)",서울특별시 송파구 중대로 24,15.22,37.4881292540693,127.111066039437
고조이 GOJOY,휴게음식점,커피숍,01,2024-10-14,"서울특별시 송파구 송파대로40길 7, 101호 (송파동)",서울특별시 송파구 송파대로40길 7,31.50,37.5035382931953,127.109975668423
소여리 베이글,휴게음식점,커피숍,01,2024-09-03,"서울특별시 송파구 위례북로1길 72, 1층 (거여동)",서울특별시 송파구 위례북로1길 72,58.00,37.4894772353672,127.151254194063
메가엠지씨커피 가든파이브라이프점,휴게음식점,커피숍,01,2024-10-29,"서울특별시 송파구 충민로 66, 가든파이브라이프 7층 Y7044호 (문정동)",서울특별시 송파구 충민로 66,22.68,37.4776148442516,127.124961768886
메가엠지씨커피 삼전강철병원점,휴게음식점,커피숍,01,2024-10-30,"서울특별시 송파구 백제고분로 252, SH타워 1층 101호 (삼전동)",서울특별시 송파구 백제고분로 252,52.24,37.5023455834177,127.094296838722
포카치아(Focaccia),휴게음식점,커피숍,01,2024-11-11,"서울특별시 송파구 송이로36길 24, 1층 101호 (문정동)",서울특별시 송파구 송이로36길 24,10.84,37.4852110452663,127.130481812619
커피그룹랩(Coffee Group Lab),휴게음식점,커피숍,01,2024-10-04,"서울특별시 송파구 송파대로32길 15, 상가동 204호 (가락동, 가락금호아파트)",서울특별시 송파구 송파대로32길 15,52.00,37.4965824118518,127.11575708533
마데린커피,휴게음식점,커피숍,01,2024-10-21,"서울특별시 송파구 법원로 128, 문정역SKV1 1층 C108,C109호 (문정동)",서울특별시 송파구 법원로 128,92.64,37.4868314347245,127.120453991896
블랙앤크림커피바,휴게음식점,커피숍,01,2024-09-25,"서울특별시 송파구 삼학사로19길 30, 102호 (삼전동)",서울특별시 송파구 삼학사로19길 30,33.12,37.5063880714845,127.0937959173
읍천리382 송파역점,휴게음식점,커피숍,01,2024-09-04,"서울특별시 송파구 송파대로 366, 1층 (송파동)",서울특별시 송파구 송파대로 366,85.95,37.5007231034001,127.111702618058
매머드 익스프레스 약진통상점,휴게음식점,커피숍,01,2024-08-22,"서울특별시 송파구 위례성대로 132, 1층 2호 (방이동)",서울특별시 송파구 위례성대로 132,36.00,37.512120563691,127.126092780614
메가엠지씨커피 잠실지하상가점,휴게음식점,커피숍,01,2024-09-02,"서울특별시 송파구 올림픽로 지하 265, 잠실역2호선 B-18호 (신천동)",서울특별시 송파구 올림픽로 지하 265,15.98,37.513859279255,127.101857941447
엔제리너스커피로스터스 잠실점,휴게음식점,커피숍,01,2024-11-13,"서울특별시 송파구 올림픽로 240, 롯데백화점 잠실점 지하1층 (잠실동)",서울특별시 송파구 올림픽로 240,47.93,37.5113096112036,127.098141751177
게임카페,휴게음식점,커피숍,01,2024-10-25,"서울특별시 송파구 올림픽로 269, 지하1층 (신천동, 롯데캐슬골드)",서울특별시 송파구 올림픽로 269,33.06,37.5144273491608,127.100611434725
빽다방 잠실여고후문점,휴게음식점,커피숍,01,2024-10-15,"서울특별시 송파구 가락로 140, 아이앤비빌딩 1층 (송파동)",서울특별시 송파구 가락로 140,36.50,37.5022414085538,127.111489777158
와플대학 롯데월드 캠퍼스,휴게음식점,커피숍,01,2024-11-05,"서울특별시 송파구 올림픽로 240, 롯데월드 매직아일랜드동 1층 14호 (잠실동)",서울특별시 송파구 올림픽로 240,46.00,37.5113096112036,127.098141751177
로우톤커피,휴게음식점,커피숍,01,2024-09-23,"서울특별시 송파구 백제고분로27길 17, 1층 101호 (삼전동)",서울특별시 송파구 백제고분로27길 17,28.67,37.5047124133429,127.093073394997
카페 아이엔지 한국체육대점,휴게음식점,커피숍,01,2024-09-23,"서울특별시 송파구 양재대로 1239, 한국체육대학교 도서관 지하1층 (방이동)",서울특별시 송파구 양재대로 1239,87.20,37.5198703733617,127.129660488669
컴포즈커피 마천중앙시장점,휴게음식점,커피숍,01,2024-10-04,"서울특별시 송파구 마천로41길 1, 1층 (마천동)",서울특별시 송파구 마천로41길 1,60.00,37.497401391458,127.147777073785
컴포즈커피 홈플러스월드컵점,휴게음식점,커피숍,01,2025-07-07,"서울특별시 마포구 월드컵로 240, 월드컵주경기장 2층 Xe,Y31호 (성산동)",서울특별시 마포구 월드컵로 240,30.80,37.5682884450841,126.897273034482
모아커피 송파점,휴게음식점,커피숍,01,2024-08-29,"서울특별시 송파구 올림픽로 145, 리센츠 상가 지하1층 C5호,C8호 (잠실동)",서울특별시 송파구 올림픽로 145,49.40,37.5119804600106,127.087041904838
타르트89,휴게음식점,커피숍,01,2024-09-26,"서울특별시 송파구 가락로 136, 우일빌딩 1층 (송파동)",서울특별시 송파구 가락로 136,49.50,37.5021482186257,127.11113486646
빽다방 석촌배명점,휴게음식점,커피숍,01,2024-10-24,"서울특별시 송파구 삼학사로 42, 서진빌딩 1층 (석촌동)",서울특별시 송파구 삼학사로 42,117.77,37.5008443924282,127.097108877465
어메불바비큐,휴게음식점,커피숍,01,2012-04-10,"서울특별시 송파구 올림픽로 25, 2층 (잠실동, 잠실야구장 3루)",서울특별시 송파구 올림픽로 25,11.34,37.5161987797456,127.075940589715
더카페,휴게음식점,커피숍,01,2012-12-10,"서울특별시 송파구 충민로 66, F4016호 (문정동, 가든파이브 라이프)",서울특별시 송파구 충민로 66,23.31,37.4776148442516,127.124961768886
샐러리아 강남구청역점,휴게음식점,커피숍,01,2025-10-02,"서울특별시 강남구 선릉로 660, 지하1층 제비102호 (삼성동, 브라운스톤 레전드)",서울특별시 강남구 선릉로 660,34.83,37.5155511161052,127.042332457469
투썸플레이스 문정로데오점,휴게음식점,커피숍,01,2012-11-06,"서울특별시 송파구 동남로 132, 지상1,2층 (문정동)",서울특별시 송파구 동남로 132,278.00,37.4909461564527,127.125727674615
CAFE IMC (카페 아이엠씨),휴게음식점,커피숍,01,2004-12-03,"서울특별시 송파구 위례성대로 28, 지상1층 (방이동)",서울특별시 송파구 위례성대로 28,37.95,37.5159732780003,127.115312970673
히코코 잠실롯데마트점,휴게음식점,커피숍,01,2012-11-20,"서울특별시 송파구 올림픽로 240, 지상1층 (잠실동, 롯데마트내)",서울특별시 송파구 올림픽로 240,29.40,37.5113096112036,127.098141751177
스타벅스 문정역점,휴게음식점,커피숍,01,2017-05-19,"서울특별시 송파구 송파대로 167, B동 1~2층 137,138,139,204호 (문정동, 문정역 테라타워)",서울특별시 송파구 송파대로 167,314.40,37.4846614982049,127.120933640924
희차코리아(HEEKCAA) 롯데백화점 잠실점,휴게음식점,커피숍,01,2017-05-18,"서울특별시 송파구 올림픽로 240, 지하1층 (잠실동, 롯데백화점 잠실점)",서울특별시 송파구 올림픽로 240,8.00,37.5113096112036,127.098141751177
벨로치노,휴게음식점,커피숍,01,2017-05-18,"서울특별시 송파구 충민로 66, 3층 (문정동, 가든파이브라이프)",서울특별시 송파구 충민로 66,92.76,37.4776148442516,127.124961768886
빽다방 종합운동장역점,휴게음식점,커피숍,01,2016-10-06,"서울특별시 송파구 올림픽로 76, 1층 104호 (잠실동)",서울특별시 송파구 올림픽로 76,50.30,37.5115603565131,127.079181383259
스윗바이비(sweets by ve),휴게음식점,커피숍,01,2022-06-08,"서울특별시 강남구 언주로124길 40, 지상1층 (논현동)",서울특별시 강남구 언주로124길 40,15.00,37.5129035318215,127.038879777797
세븐일레븐 문정테라타워점,휴게음식점,커피숍,01,2017-05-30,"서울특별시 송파구 송파대로 201, A동 1층 126호 (문정동, 송파테라타워2 지식산업센터)",서울특별시 송파구 송파대로 201,6.60,37.4877387829749,127.120685887596
엑스엑스커피메이커 가든파이브점,휴게음식점,커피숍,01,2024-08-23,"서울특별시 송파구 충민로 66, 가든파이브라이프 지하1층 L-B1002호 (문정동)",서울특별시 송파구 충민로 66,31.11,37.4776148442516,127.124961768886
스타벅스 올림픽아파트점,휴게음식점,커피숍,01,2013-02-25,"서울특별시 송파구 양재대로 1220, BNK 올림픽프라자 2층 (방이동)",서울특별시 송파구 양재대로 1220,145.51,37.5153388210257,127.133266146111
알프커피전문점,휴게음식점,다방,01,1995-05-01,서울특별시 송파구 마천로 258-1 (거여동),서울특별시 송파구 마천로 258-1,90.90,37.4983370251232,127.14572254323
카페인(Cafe in),휴게음식점,커피숍,01,2013-03-19,"서울특별시 송파구 마천로 26, 지하1층 (방이동)",서울특별시 송파구 마천로 26,29.75,37.5094329073665,127.123756285744
메가엠지씨커피 거여현대점,휴게음식점,커피숍,01,2024-10-08,"서울특별시 송파구 거마로 28, 103호 (거여동)",서울특별시 송파구 거마로 28,36.00,37.4954101353037,127.145700119839
스타벅스 갤러리아 팰리스점,휴게음식점,커피숍,01,2005-03-28,"서울특별시 송파구 올림픽로 212 (잠실동,갤러리아팰리스 1층107호)",서울특별시 송파구 올림픽로 212,171.60,37.5107067799275,127.094231575378
Cafe Church Avenue 까페 쳐치 애비뉴,휴게음식점,커피숍,01,2013-06-03,"서울특별시 송파구 오금로32길 37, 지상1층 (송파동)",서울특별시 송파구 오금로32길 37,55.25,37.5029963330947,127.118820074705
리시오,휴게음식점,커피숍,01,2011-07-01,"서울특별시 송파구 올림픽로51길 11 (풍납동,지상1층)",서울특별시 송파구 올림픽로51길 11,68.62,37.5316392622815,127.119401090492
카페 라이네케,휴게음식점,커피숍,01,2011-07-04,"서울특별시 송파구 오금로46길 37 (가락동,지상2층)",서울특별시 송파구 오금로46길 37,90.00,37.4944596713622,127.13389180677
카페디트레블(CAFE DI TRAVEL),휴게음식점,커피숍,01,2013-06-14,"서울특별시 송파구 백제고분로 501, 지하1층 (방이동)",서울특별시 송파구 백제고분로 501,46.22,37.5150904350568,127.114798987211
엔제리너스 광장점,휴게음식점,커피숍,01,2014-06-18,"서울특별시 송파구 올림픽로 240, 지하1층 (잠실동, 롯데백화점 잠실점)",서울특별시 송파구 올림픽로 240,86.30,37.5113096112036,127.098141751177
지니스카페,휴게음식점,커피숍,01,2013-09-16,"서울특별시 송파구 백제고분로24길 6, 지상1층 101호 (삼전동)",서울특별시 송파구 백제고분로24길 6,50.40,37.5030163023072,127.090364042142
투썸플레이스 잠실역(2)점,휴게음식점,커피숍,01,2013-09-17,"서울특별시 송파구 올림픽로35다길 32, 지상1층 (신천동)",서울특별시 송파구 올림픽로35다길 32,225.22,37.5150030196841,127.102059138933
투썸플레이스 잠실3단지점,휴게음식점,커피숍,01,2013-09-26,"서울특별시 송파구 석촌호수로 100, 지상1,2층 (잠실동)",서울특별시 송파구 석촌호수로 100,215.91,37.5079023473102,127.087997061978
투썸플레이스 석촌호수점,휴게음식점,커피숍,01,2011-12-07,"서울특별시 송파구 석촌호수로 220, 1층 (석촌동)",서울특별시 송파구 석촌호수로 220,158.00,37.5069868530719,127.101353903221
스타벅스 가락본동점,휴게음식점,커피숍,01,2012-04-12,"서울특별시 송파구 송파대로30길 13, 지상1,2층 (가락동)",서울특별시 송파구 송파대로30길 13,301.50,37.4948847043839,127.118784040716
카페하우스,휴게음식점,커피숍,01,2013-05-28,"서울특별시 송파구 송파대로 567, 지하1층 (잠실동)",서울특별시 송파구 송파대로 567,46.20,37.5131381759342,127.09304868009
Salon de tearoom 미스홍자,휴게음식점,커피숍,01,2013-05-30,"서울특별시 송파구 동남로11길 17-1, 지상1층 (가락동)",서울특별시 송파구 동남로11길 17-1,16.00,37.4927107915929,127.127062697924
사포리토,휴게음식점,커피숍,01,2003-11-26,서울특별시 송파구 오금로 62 (신천동),서울특별시 송파구 오금로 62,4.29,37.5163817940367,127.105478877949
쿠 커피(Coup Coffee 잠실2호점),휴게음식점,커피숍,01,2012-03-22,"서울특별시 송파구 올림픽로 240, 4층 (잠실동, 롯데백화점)",서울특별시 송파구 올림픽로 240,6.60,37.5113096112036,127.098141751177
녹색푸드,휴게음식점,커피숍,01,2012-12-03,"서울특별시 송파구 올림픽로 240, 박물관 3층 (잠실동, 롯데월드)",서울특별시 송파구 올림픽로 240,1.50,37.5113096112036,127.098141751177
스타벅스잠실역점,휴게음식점,커피숍,01,2003-09-25,"서울특별시 송파구 송파대로 562 (신천동,(1층102호, 2층 202호))",서울특별시 송파구 송파대로 562,257.40,37.5153235254771,127.099502662936
BHC 잠실 야구장 2호점(1루),휴게음식점,커피숍,01,2012-04-17,"서울특별시 송파구 올림픽로 25, 2층 (잠실동, 잠실야구장 1-5Gate밖)",서울특별시 송파구 올림픽로 25,4.41,37.5161987797456,127.075940589715
Belle cake(벨 케이크),휴게음식점,커피숍,01,2012-02-23,"서울특별시 송파구 백제고분로7길 58, 1층 (잠실동)",서울특별시 송파구 백제고분로7길 58,25.40,37.5106737756287,127.085254901041
덮덮밥 송파문정점,휴게음식점,커피숍,01,2012-03-02,"서울특별시 송파구 동남로4길 6, 1층 (문정동)",서울특별시 송파구 동남로4길 6,24.00,37.4893949468122,127.123713269875
빌리엔젤 양재역점,휴게음식점,커피숍,01,2025-10-02,"서울특별시 강남구 강남대로42길 31, 1층 C호 (도곡동)",서울특별시 강남구 강남대로42길 31,21.50,37.4857590510549,127.036487770285
