nm,type,apv_date,addr,floor,sitearea,lat,lng,flpop_type,trdar_cd,adstrd_cd
커피스탠드,커피숍,2012-05-16,서울 중구 을지로 54-1,-1,13.12,37.5659110563238,126.983839187466,TR,3120028,11140550
Cafe 곰퀼트,커피숍,2012-05-18,서울 은평구 수색로 217,1,50.84,37.5796932759305,126.898678379239,AL,3110444,11380650
보아스,커피숍,2012-01-18,서울 강동구 풍성로37가길 58,2,56.10,37.5325480481829,127.129374921809,TR,3111059,11740650
이름없는가게,커피숍,2012-05-21,서울 구로구 개봉로1나길 52,1,25.85,37.4855402597818,126.852431271047,TR,3110697,11530760
동네목수의 작은카페,커피숍,2012-05-25,서울 성북구 삼선교로4라길 4,1,42.00,37.5820243156426,127.007634557603,AL,3110027,11290555
카페1온스,커피숍,2011-08-22,서울 양천구 목동중앙본로 67,1,33.63,37.541963684248,126.868997512931,AL,3110620,11470520
옥정,커피숍,2011-05-20,서울 중구 을지로 157,3,9.70,37.5671458986322,126.995451191045,TR,3130033,11140605
가비1896,커피숍,2012-06-04,서울 영등포구 영등포로 133,1,28.00,37.5214477242924,126.896503466425,TR,3120141,11560550
토마토,커피숍,2012-06-13,서울 중구 다산로 147,,65.20,37.5569646047173,127.011602541632,TR,3110049,11140625
스튜디오27,커피숍,2012-06-18,서울 용산구 유엔빌리지길 11,-1,26.40,37.5339839225833,127.01039459547,TR,3110099,11170685
카페두드림,커피숍,2012-06-20,서울 강서구 곰달래로 224,1,33.00,37.5315273910695,126.857846645433,TR,3110673,11500550
154 SooDa(수다),커피숍,2012-06-20,서울 서대문구 세검정로1길 16,1,30.00,37.5922289287212,126.942751855635,AL,3110525,11410660
이디야 커피,커피숍,2010-03-12,서울 종로구 필운대로1길 35,,,37.5777983064688,126.967517691017,AL,3110013,11110530
놀이터,커피숍,2010-12-01,서울 강동구 고덕로28길 52,,30.00,37.5525058979266,127.138508526738,AL,3111074,11740570
두란노서원,커피숍,2007-01-18,서울 용산구 서빙고로65길 38,1,29.00,37.5218466676293,126.994327920361,TR,3110089,11170690
숲,커피숍,2012-07-09,서울 노원구 화랑로 556,1,35.00,37.6212874655188,127.087753447955,AD,,11350600
아프리카눈,커피숍,2012-07-09,서울 서초구 사평대로 55,-1,7.00,37.4988531475655,126.990515657787,AL,3110917,11650570
suga(수가),커피숍,2012-07-12,서울 송파구 중대로12길 11,1,35.00,37.4937999804556,127.123702668713,TR,3120237,11710620
플라워카페 에일린,커피숍,2012-07-17,서울 구로구 경인로 638,1,30.21,37.5066879494962,126.886233021799,AL,3110713,11530510
소월길커피,커피숍,2012-07-18,서울 용산구 소월로2길 27,1,24.06,37.55384614365,126.976694256314,TR,3110079,11170510
씨유 종로신영점,커피숍,2011-10-13,서울 종로구 세검정로6길 104,1,,37.6016320754272,126.961795000792,TR,3110005,11110550
가배두림,커피숍,2012-07-20,서울 마포구 월드컵로3길 54,1,80.26,37.5501071476973,126.909737794822,TR,3110550,11440680
토프레소,커피숍,2012-07-20,서울 성북구 종암로21길 47,,66.00,37.6005390437341,127.032958182432,TR,3110314,11290705
행복카페,커피숍,2012-07-25,서울 동작구 동작대로11길 77,1,62.72,37.4809373167902,126.977215857401,TR,3110850,11590620
버즈커피,커피숍,2011-01-14,서울 강동구 상암로49길 35,,71.28,37.548132247528,127.144765659212,TR,3111080,11740530
아라누리,커피숍,2012-07-30,서울 중구 을지로32길 33,1,59.00,37.565206406944,127.001110488656,TR,3130036,11140590
커피베이 용두점,커피숍,2012-08-07,서울 동대문구 고산자로 420,1,36.00,37.5771553592083,127.038746521172,TR,3110195,11230536
CAFE NO 37(37번지 카페),커피숍,2012-08-14,서울 종로구 삼청로2길 29-1,-1,,37.580429616896,126.981509447267,TR,3120005,11110540
델트렌 미아삼거리역지점,커피숍,2011-12-16,서울 강북구 도봉로 48,,30.80,37.6132087260167,127.03040521095,TR,3120078,11305545
커피베이(신당점),커피숍,2012-08-24,서울 중구 퇴계로 354,2,56.10,37.5644766445483,127.01087964924,TR,3110051,11140615
Blessing House(블레싱 하우스),커피숍,2012-08-27,서울 송파구 올림픽로 145,5,94.48,37.5119804600106,127.087041904838,TR,3120225,11710670
아르디카페영등포점,커피숍,2010-11-17,서울 영등포구 영중로 119,1,35.00,37.5267660967496,126.905231110596,TR,3120144,11560535
이디야(사가정점),커피숍,2012-09-05,서울 중랑구 면목로 325,1,70.00,37.5811367688006,127.088173980648,TR,3120068,11260575
파구스카페중계점,커피숍,2012-09-10,서울 노원구 동일로204가길 34,3,76.38,37.6407495352012,127.068172151465,TR,3120083,11350625
마니커피숍,커피숍,1971-11-15,서울 강북구 도봉로 242,,126.00,37.6305848411628,127.024886365673,AL,3110364,11305535
카페감(gam),커피숍,2012-09-13,서울 종로구 명륜3길 35,-1,,37.5894747648499,126.993146499115,TR,3110020,11110650
(주)케이씨 코퍼레이션 잠실지점,커피숍,2012-09-17,서울 송파구 송파대로 567,-1,14.00,37.5131381759342,127.09304868009,AD,,11710680
로리엔,커피숍,2012-09-18,서울 중구 장충단로 263,9,14.28,37.5681156942942,127.008472686741,TR,3130038,11140590
Jazzda카페,커피숍,2012-09-18,서울 마포구 양화로6길 19,-1,104.64,37.5492506318267,126.915295517355,TR,3120101,11440660
메종르베이지,커피숍,2012-09-28,서울 용산구 이태원로 267,-1,130.20,37.5384987479277,127.001133061453,AL,3110091,11170685
빈스브라운,커피숍,2012-10-12,서울 광진구 자양로43길 68,1,,37.5535571129897,127.089968048534,AL,3110164,11215770
올리볼렌,커피숍,2012-10-11,서울 노원구 노원로 526,1,261.80,37.6612007792689,127.060550004743,AL,3110422,11350720
카페디어빈,커피숍,2012-10-12,서울 영등포구 버드나루로 84,-1,32.34,37.5256917581428,126.909384280254,TR,3120146,11560535
까페플러스,커피숍,2012-10-19,서울 송파구 송파대로 521,1,34.05,37.5116512661013,127.100823177387,TR,3120227,11710680
카페 달콤한 오늘,커피숍,2012-10-24,서울 중구 다산로42나길 46,1,31.80,37.5624238591992,127.017298689385,TR,3130051,11140665
첼리나,커피숍,2012-09-24,서울 동대문구 천호대로 317,1,33.10,37.565178527398,127.055634655029,AL,3110133,11230610
토프레소 고척점,커피숍,2012-10-25,서울 구로구 경인로47길 134,,66.00,37.5044699499819,126.863290846192,AL,3110701,11530720
빅스트로우,커피숍,2012-10-25,서울 용산구 청파로45길 31,1,11.00,37.5444170077403,126.968854868297,TR,3110069,11170555
정인카페로뎀,커피숍,2012-10-18,서울 성북구 서경로6길 70,1,12.94,37.6066551723376,127.019446198467,AD,,11290660
빈스토리,커피숍,2012-11-01,서울 중구 충무로 29,1,21.60,37.563836750265,126.992508328619,TR,3120030,11140605
미스터부커피,커피숍,2009-02-23,서울 노원구 공릉로 203,,19.80,37.6275096481621,127.078053585084,TR,3110438,11350600
르쇼아(LECHOIX),커피숍,2009-05-18,서울 서초구 방배천로2안길 83,1,30.00,37.480687038531,126.983924943875,TR,3120160,11650610
라리마(Larimar),커피숍,2012-11-13,서울 종로구 자하문로 54,,,37.5809014126716,126.971315846595,TR,3120002,11110515
착한유기농까페다정다감,커피숍,2012-10-11,서울 동작구 보라매로5가길 24,,66.04,37.4906995321938,126.923944114665,TR,3120151,11590680
카페오,커피숍,2011-09-19,서울 용산구 청파로20길 95,1,6.60,37.5321681514111,126.960884174116,TR,3120040,11170625
카페 인(Cafe in),커피숍,2012-11-26,서울 강동구 성내로6길 15,1,9.60,37.5288611244035,127.122992484929,TR,3120242,11740640
계화커피숍,커피숍,2012-11-28,서울 중구 마른내로6길 8,1,10.00,37.5638778874333,126.995242448195,TR,3130032,11140590
녹색푸드,커피숍,2012-12-03,서울 송파구 올림픽로 240,3,1.50,37.5113096112036,127.098141751177,TR,3120227,11710680
이디야,커피숍,2012-12-03,서울 은평구 진흥로 156,1,38.82,37.6087386251395,126.926978658641,TR,3120092,11380510
카페말로여의3호점,커피숍,2012-12-06,서울 영등포구 국제금융로6길 11,1,10.60,37.5221774886538,126.928856216867,TR,3120149,11560540
더카페,커피숍,2012-12-10,서울 송파구 충민로 66,40,23.31,37.4776148442516,127.124961768886,TR,3120236,11710642
크리미티,커피숍,2012-12-11,서울 종로구 종로 51,-1,,37.5707451369668,126.983611410428,TR,3120006,11110615
스위트번스,커피숍,2011-12-09,서울 금천구 가마산로 96,1,51.02,37.4852607302207,126.877464812011,TR,3120131,11545510
랠리까페,커피숍,2009-06-24,서울 광진구 용마산로16길 5,1,,37.5621818973417,127.087583908519,TR,3110168,11215770
커피 소사이어티(coffee society),커피숍,2009-09-01,서울 동작구 사당로23바길 9,3,29.90,37.4896096841076,126.969190174402,AL,3110845,11590640
SOO(수),커피숍,2012-06-11,서울 서초구 효령로31길 59,-1,59.50,37.483712626578,126.995088792659,TR,3120166,11650600
머미,커피숍,2013-01-07,서울 광진구 능동로15길 22,1,,37.5453386414319,127.07154701731,AL,3110142,11215710
밀알카페,커피숍,2013-01-08,서울 강서구 강서로33길 16,1,5.00,37.5420181413298,126.838804926277,AL,3110647,11500560
코너샵카페,커피숍,2004-11-01,서울 동대문구 이문로9나길 6-13,1,26.40,37.598267978343,127.056365549941,TR,3110214,11230740
디어무이,커피숍,2013-01-14,서울 종로구 돈화문로 98,4,,37.577084653565,126.99040680202,TR,3110019,11110615
커피메이킹,커피숍,2013-01-15,서울 양천구 목동로11길 6,1,75.00,37.5235022693207,126.864207054551,AL,3110616,11470650
더퍼즐,커피숍,2011-11-15,서울 마포구 대흥로 188-1,2,44.84,37.5558644863754,126.94614219793,TR,3110582,11440600
ABOUT 책과 머피,커피숍,2010-09-16,서울 강남구 개포동 141,2,43.93,37.4784893722905,127.061614360667,AL,3110993,11680660
카페 고릴라,커피숍,2013-01-28,서울 서초구 바우뫼로 53,1,19.89,37.4724422132464,127.027550045039,AL,3110934,11650651
이디야커피 보라매공원점,커피숍,2013-01-07,서울 동작구 여의대방로 90,1,40.70,37.4968095727752,126.916661704502,AL,3110812,11590680
coffee song(커피송),커피숍,2011-04-20,서울 은평구 통일로78길 19,1,16.98,37.6187093129629,126.924104218243,TR,3120090,11380520
바오밥나무,커피숍,2009-07-13,서울 은평구 서오릉로4길 10,2,96.70,37.6049416994782,126.925862118378,TR,3110484,11380510
커피 가지고,커피숍,2010-12-02,서울 은평구 은평로 197-1,1,34.00,37.6018712349694,126.929572082208,TR,3110486,11380510
길모퉁이 까페 다락,커피숍,2011-02-22,서울 은평구 은평로3길 6,1,28.00,37.5993492590714,126.914918398779,TR,3110459,11380625
공작,커피숍,2013-02-04,서울 마포구 동교로19길 56,1,32.66,37.5578258360317,126.917142026143,TR,3120102,11440660
M플레이카페 구의점,커피숍,2013-02-12,서울 광진구 구의로 10,2,,37.5387750970614,127.089440552873,TR,3120059,11215870
카페 디아떼,커피숍,2012-10-31,서울 금천구 디지털로 130,1,62.38,37.4754518857631,126.881874389775,TR,3120131,11545510
토프레소 상계3동점,커피숍,2013-02-07,서울 노원구 덕릉로112길 48,,18.00,37.666459655293,127.08013869943,AL,3110437,11350665
카페홍,커피숍,2013-01-16,서울 강북구 덕릉로40길 79,,35.00,37.6343855765606,127.033550579883,TR,3110375,11305603
성북동 콩집,커피숍,2012-05-11,서울 성북구 성북로 58,,24.70,37.5928762746615,127.002416102062,TR,3110285,11290525
큐비드,커피숍,2013-02-27,서울 종로구 세종대로 지하 172,,,37.5716228232824,126.976787992565,TR,3120003,11110530
더 메디 라운지,커피숍,2013-02-27,서울 서초구 강남대로107길 6,3,138.38,37.5185690119498,127.018084229986,AL,3110949,11650540
커피알(coffee R),커피숍,2013-03-08,서울 노원구 동일로 1279,1,31.05,37.6430702786721,127.064011517969,TR,3130155,11350625
힐링스커피,커피숍,2012-12-03,서울 중구 명동길 42,6,10.76,37.5636489533264,126.984727731629,TR,3120028,11140550
카페라또,커피숍,2013-03-18,서울 은평구 통일로 742,-1,109.10,37.6118291183667,126.929364603214,TR,3110487,11380520
심플커피,커피숍,2013-03-18,서울 성북구 장위로 106,1,29.00,37.6135467885784,127.048440744925,TR,3110326,11290760
카페인(Cafe in),커피숍,2013-03-19,서울 송파구 마천로 26,-1,29.75,37.5094329073665,127.123756285744,TR,3120238,11710561
미스터 브리즈커피,커피숍,2013-03-28,서울 중구 퇴계로46길 17,1,61.19,37.5616507198663,126.999947822756,TR,3110043,11140570
시즌아이,커피숍,2013-03-13,서울 동작구 시흥대로 646,2,12.00,37.4893843599148,126.907213384594,TR,3110819,11590670
원추(ONE CHU),커피숍,2013-02-25,서울 동작구 노량진로 184,1,21.22,37.5133125843081,126.946185910688,TR,3120153,11590510
이디야커피,커피숍,2013-04-11,서울 강서구 방화동로 37,1,50.54,37.5641822785808,126.810682079138,TR,3110630,11500640
커피스튜디오,커피숍,2013-04-15,서울 서대문구 모래내로15길 40,,56.19,37.5735910788488,126.919983787815,TR,3110500,11410700
(주)에이치제이텔레컴,커피숍,2013-04-16,서울 강남구 선릉로 723,1,6.60,37.5191280827268,127.040320743023,TR,3120203,11680531
(주)인벤토커피,커피숍,2013-04-24,서울 서초구 사임당로 158,,6.60,37.4918503001644,127.027176779785,AD,,11650520
스위티푸드,커피숍,2010-07-14,서울 용산구 두텁바위로1길 108,1,19.80,37.5486375449747,126.976153940212,TR,3110077,11170510
공차 공평점,커피숍,2013-05-01,서울 종로구 삼봉로 95,1,,37.5723111874784,126.982568392463,TR,3120004,11110615
애니하우스,커피숍,2013-05-06,서울 종로구 자하문로7길 25,1,,37.5788518143154,126.970513529867,TR,3120002,11110530
커피베이 종묘위너스점,커피숍,2013-05-06,서울 종로구 창경궁로 109,2,,37.5723490188717,126.997086146344,TR,3120011,11110615
꽃이 바람이,커피숍,2013-05-07,서울 서초구 청계산로 239,2,86.05,37.4444595422839,127.058162476957,AL,3110947,11650652
히든 스페이스,커피숍,2009-06-26,서울 종로구 율곡로3길 66-9,,,37.5787040201928,126.982608902591,TR,3120007,11110540
베네치아,커피숍,2013-05-09,서울 강남구 논현로85길 5-15,4,82.00,37.4983370275364,127.03676303672,TR,3120197,11680640
디자이너스 카페인,커피숍,2013-05-21,서울 중구 을지로 264,5,99.50,37.5657600422078,127.007079629799,TR,3120037,11140590
카페에일린,커피숍,2013-05-06,서울 도봉구 방학로 76,2,12.86,37.6633039688527,127.044260327802,AL,3110403,11320690
반지만들기 대학로본점,커피숍,2013-05-23,서울 종로구 대학로14길 18-2,2,,37.5840003205803,127.002680515512,TR,3120012,11110650
카페하우스,커피숍,2013-05-28,서울 송파구 송파대로 567,-1,46.20,37.5131381759342,127.09304868009,AD,,11710680
까페 더 트리(cafe THE TREE),커피숍,2013-05-29,서울 서초구 강남대로25길 27,1,98.84,37.4765190346133,127.037032721022,TR,3120181,11650651
Salon de tearoom 미스홍자,커피숍,2013-05-30,서울 송파구 동남로11길 17-1,1,16.00,37.4927107915929,127.127062697924,TR,3120237,11710632
위드모리With morrie,커피숍,2013-05-21,서울 동작구 보라매로 104,1,24.75,37.4984338927176,126.928312294739,TR,3120152,11590680
토프레소 낙성대역점,커피숍,2011-08-22,서울 관악구 봉천로 576,1,35.35,37.4769738774324,126.961320975076,AL,3110900,11620585
카페 헤쎄드,커피숍,2011-03-08,서울 송파구 중대로 68,-1,60.00,37.4915653895479,127.116437188825,TR,3120234,11710642
벨라지오,커피숍,2013-06-07,서울 중구 남대문로 30,2,3.30,37.5608015611863,126.979035172447,TR,3130024,11140540
사과나무,커피숍,2013-06-07,서울 중구 마른내로 124,1,3.30,37.5644291093168,127.001779977898,TR,3120035,11140590
이즈빈,커피숍,2013-05-24,서울 광진구 강변역로4길 56,1,,37.5333471777498,127.092165720604,AL,3110169,11215870
카페디트레블(CAFE DI TRAVEL),커피숍,2013-06-14,서울 송파구 백제고분로 501,-1,46.22,37.5150904350568,127.114798987211,TR,3120233,11710562
공차(GONG CHA-貢茶)교대점,커피숍,2013-06-14,서울 서초구 서초중앙로 125,1,72.15,37.4930094671548,127.013418755214,TR,3120173,11650530
딱지야,커피숍,2013-06-21,서울 영등포구 신길로60길 18-1,1,13.20,37.5128622724813,126.91247025001,TR,3110803,11560515
이층까페,커피숍,2013-06-28,서울 노원구 동일로 1001,,80.37,37.6195886311872,127.074696688041,TR,3110429,11350595
커피베이,커피숍,2013-07-02,서울 용산구 보광로 21-1,1,20.00,37.5263948828068,127.000515078407,AL,3110094,11170700
네츄럴웨이브카페,커피숍,2013-07-05,서울 서초구 태봉로 70,4,91.02,37.4645381767935,127.025583027818,AD,,11650651
에이플러스마트,커피숍,2006-07-05,서울 서초구 방배중앙로 198,1,16.50,37.4968086380874,126.985687873559,TR,3120162,11650590
카페블루오,커피숍,2012-04-13,서울 마포구 마포대로 174,1,44.27,37.5496239016405,126.955671069108,AL,3110587,11440565
카페바운스,커피숍,2013-07-05,서울 마포구 마포대로 196,-1,34.41,37.551348512355,126.956180092059,TR,3110586,11440565
써니사이드카페,커피숍,2013-07-11,서울 서초구 잠원로 24,1,25.40,37.5071156980651,127.009873208557,AD,,11650560
소소와흐뭇,커피숍,2013-06-07,서울 동작구 신대방16길 3,1,14.70,37.4899006086037,126.909499674884,TR,3130260,11590670
