listing_id,addr,lat,lng,business_type,transaction_type,sale_price,key_money,deposit,monthly_rent,maintenance_fee,size_m2,floor,flpop_type,trdar_cd,adstrd_cd
920669,서울특별시 강남구 논현동,37.5123078694,127.0235762708,기타,월세,0,0,150000000,13000000,1510000,297.52,5층,T,3120185,11680521
921628,서울특별시 강남구 역삼동,37.5060778485,127.0330700854,기타,월세,0,0,50000000,4000000,1000000,158.6,4층,T,3120194,11680640
924028,서울특별시 강남구 논현동,37.5179508407426,127.027790512013,기타,월세,0,0,40000000,4000000,300000,165.3,1층,T,3120190,11680521
924031,서울특별시 강남구 역삼동,37.5056919837,127.0338977941,기타,월세,0,0,30000000,3300000,350000,115.7,2층,T,3120194,11680640
896659,서울특별시 강남구 논현동,37.5188803922758,127.028971809766,사무실,월세,0,0,35000000,3010000,670000,132.2,6층,T,3120190,11680531
896636,서울특별시 강남구 논현동,37.5085809204385,127.025475221611,사무실,월세,0,0,40000000,4200000,0,138.83,3층,T,3120185,11680521
897601,서울특별시 강남구 역삼동,37.5055838696,127.0338751256,사무실,월세,0,0,20000000,2500000,300000,82.6,2층,T,3120194,11680640
900963,서울특별시 강남구 논현동,37.5082277944,127.0251584159,기타,월세,0,0,30000000,3400000,200000,155.23,3층,T,3120187,11680521
919780,서울특별시 강남구 논현동,37.506705548598,127.026788237715,기타,월세,0,0,60000000,4200000,350000,88.93,5층,T,3120187,11680521
919782,서울특별시 강남구 논현동,37.5171294319,127.0393868044,기타,월세,0,30000000,90000000,10000000,0,188.0,2층,T,3120203,11680531
919785,서울특별시 강남구 논현동,37.5147370766131,127.037195701757,기타,월세,0,0,220000000,22000000,0,401.1,4층,T,3120196,11680531
918450,서울특별시 강남구 논현동,37.5165475847772,127.032834902062,기타,월세,0,0,100000000,5300000,0,199.84,1층,T,3110957,11680531
899065,서울특별시 강남구 신사동,37.5195014641423,127.023669029135,사무실,월세,0,0,50000000,5000000,800000,152.52,3층,T,3120186,11680510
924299,서울특별시 강남구 논현동,37.5101487766,127.0249690444,사무실,월세,0,0,10000000,1000000,150000,39.67,5층,T,3130303,11680521
926351,서울특별시 강남구 논현동,37.5087420377999,127.030003912678,기타,월세,0,0,30000000,2900000,50000,67.6,1층,T,3110955,11680521
919697,서울특별시 강남구 논현동,37.5136169105956,127.034960089098,기타,월세,0,0,50000000,4200000,1300000,154.67,3층,T,3120196,11680531
915938,서울특별시 강남구 논현동,37.517745812,127.0260348696,기타,월세,0,10000,30000000,3500000,0,130.42,1층,T,3120190,11680521
926194,서울특별시 서초구 반포동,37.5087221653,127.0220550417,기타,월세,0,0,17000000,1000000,100000,56.2,5층,T,3120185,11650560
926088,서울특별시 서초구 반포동,37.5080229345863,127.022326280077,미용/네일/피부관리,월세,0,0,20000000,2000000,200000,43.0,3층,T,3120185,11650560
906932,서울특별시 강남구 논현동,37.5087203675834,127.030184868439,사무실,월세,0,0,3900000,1300000,0,31.73,1층,T,3110955,11680521
906870,서울특별시 강남구 논현동,37.5087203675834,127.030184868439,사무실,월세,0,0,3150000,1050000,0,26.45,1층,T,3110955,11680521
926302,서울특별시 강남구 역삼동,37.507039414,127.0355089507,사무실,월세,0,0,20000000,2100000,200000,73.0,2층,T,3120194,11680640
906785,서울특별시 강남구 논현동,37.5087203675834,127.030184868439,사무실,월세,0,0,10000000,1200000,0,31.73,1층,T,3110955,11680521
906871,서울특별시 강남구 논현동,37.5087203675834,127.030184868439,미용/네일/피부관리,월세,0,0,10000000,1200000,0,33.06,1층,T,3110955,11680521
906840,서울특별시 강남구 논현동,37.5087203675834,127.030184868439,사무실,월세,0,0,10000000,950000,0,26.55,1층,T,3110955,11680521
906924,서울특별시 강남구 논현동,37.5087203675834,127.030184868439,미용/네일/피부관리,월세,0,0,10000000,950000,0,26.55,1층,T,3110955,11680521
926290,서울특별시 강남구 논현동,37.5181604483,127.0252296204,기타,월세,0,0,90000000,7500000,960000,157.34,3층,T,3120190,11680521
925455,서울특별시 강남구 논현동,37.5181604483,127.0252296204,사무실,월세,0,0,90000000,7500000,960000,157.34,3층,T,3120190,11680521
926284,서울특별시 강남구 논현동,37.5106397134921,127.036186123171,퓨전/쌀국수,월세,0,0,20000000,2000000,0,33.06,1층,T,3120199,11680531
926267,서울특별시 강남구 역삼동,37.5062293031,127.0327625229,사무실,월세,0,0,10000000,950000,50000,26.4,1층,T,3120194,11680640
926266,서울특별시 강남구 역삼동,37.5062293031,127.0327625229,기타,월세,0,0,10000000,950000,50000,26.4,1층,T,3120194,11680640
926247,서울특별시 강남구 논현동,37.5069323722,127.0317177855,기타,월세,0,0,50000000,1460000,740000,115.7,지하1층,T,3120194,11680521
926263,서울특별시 강남구 논현동,37.5069323722,127.0317177855,사무실,월세,0,0,50000000,1460000,740000,115.7,지하1층,T,3120194,11680521
924845,서울특별시 강남구 논현동,37.5102507364,127.0350354305,사무실,월세,0,0,30000000,2000000,300000,99.2,3층,T,3110961,11680531
911070,서울특별시 강남구 논현동,37.5166195603678,127.029110971705,기타,월세,0,0,50000000,6500000,1000000,150.09,1층,T,3120191,11680521
925038,서울특별시 강남구 논현동,37.5071392548,127.0257416486,기타,월세,0,0,50000000,3500000,500000,91.9,4층,T,3120187,11680521
926057,서울특별시 강남구 논현동,37.517461446,127.0380295874,기타,월세,0,0,30000000,2800000,200000,99.17,지하1층,T,3110966,11680531
416151,서울특별시 강남구 논현동,37.5092513885,127.0249099316,미용/네일/피부관리,월세,0,35000000,20000000,1100000,50000,33.1,1층,T,3130303,11680521
922525,서울특별시 강남구 역삼동,37.5064778567,127.0332059812,기타,월세,0,0,450000000,39500000,0,991.54,6층,T,3120194,11680640
924382,서울특별시 강남구 역삼동,37.507038726841,127.037725714892,기타,월세,0,0,40000000,4300000,800000,116.46,5층,T,3120194,11680640
924379,서울특별시 강남구 논현동,37.508518054,127.0320396674,기타,월세,0,0,30000000,3500000,500000,106.75,3층,T,3120194,11680521
924377,서울특별시 강남구 논현동,37.5199277675,127.034180245,기타,월세,0,0,260000000,16900000,6150000,568.19,7층,T,3120193,11680531
903838,서울특별시 강남구 논현동,37.5195469114,127.0298679708,사무실,월세,0,0,50000000,4000000,500000,183.33,3층,T,3120190,11680531
903839,서울특별시 강남구 논현동,37.5195469114,127.0298679708,사무실,월세,0,0,40000000,3100000,400000,139.68,6층,T,3120190,11680531
903837,서울특별시 강남구 논현동,37.5195469114,127.0298679708,사무실,월세,0,0,50000000,3500000,500000,192.06,2층,T,3120190,11680531
903842,서울특별시 강남구 논현동,37.5159607984,127.0303370945,사무실,월세,0,0,20000000,1960000,0,52.9,2층,T,3120191,11680531
903843,서울특별시 강남구 논현동,37.520303368,127.0313569349,사무실,월세,0,0,30000000,1800000,1100000,72.7,3층,T,3120190,11680531
924703,서울특별시 강남구 논현동,37.517345829,127.0257496788,기타,월세,0,10000,40000000,3400000,600000,92.56,1층,T,3120190,11680521
920870,서울특별시 강남구 신사동,37.5201861071,127.0242574698,기타,월세,0,0,50000000,3500000,0,66.12,1층,T,3120186,11680510
920796,서울특별시 강남구 논현동,37.5146437983241,127.020771835104,기타,월세,0,0,50000000,4830000,0,115.7,3층,T,3120178,11680521
919962,서울특별시 강남구 논현동,37.5157860524,127.0219802032,기타,월세,0,0,15000000,1500000,0,49.59,5층,T,3120178,11680521
913070,서울특별시 강남구 논현동,37.5118957953,127.0290369743,기타,월세,0,0,20000000,2500000,250000,82.64,4층,T,3120191,11680521
915686,서울특별시 강남구 논현동,37.5096644568,127.0308186321,기타,월세,0,0,20000000,2200000,150000,85.95,3층,T,3110955,11680521
916604,서울특별시 강남구 논현동,37.5087203675834,127.030184868439,사무실,월세,0,0,10000000,1250000,0,33.06,2층,T,3110955,11680521
916600,서울특별시 강남구 논현동,37.5087203675834,127.030184868439,기타,월세,0,0,10000000,850000,0,26.45,1층,T,3110955,11680521
916612,서울특별시 강남구 논현동,37.511251279,127.0393972882,기타,월세,0,0,20000000,900000,310000,24.79,1층,T,3110970,11680531
919825,서울특별시 강남구 논현동,37.5102712935,127.0384647871,사무실,월세,0,0,20000000,1200000,0,33.06,4층,T,3110971,11680531
910259,서울특별시 강남구 신사동,37.5171522052,127.0207001364,사무실,월세,0,0,15000000,1200000,220000,36.36,5층,T,3120178,11680510
910697,서울특별시 강남구 논현동,37.5127728556,127.023232566,기타,월세,0,0,30000000,1850000,0,52.89,1층,T,3110950,11680521
917979,서울특별시 강남구 논현동,37.5082837829,127.03207576,기타,월세,0,0,30000000,3000000,200000,109.09,2층,T,3110955,11680521
918005,서울특별시 강남구 신사동,37.5208991167,127.0269545089,기타,월세,0,0,30000000,2000000,300000,29.75,1층,T,3120190,11680510
923733,서울특별시 강남구 논현동,37.5109168549,127.022883624,기타,월세,0,0,15000000,1500000,0,49.59,3층,T,3120185,11680521
920404,서울특별시 강남구 논현동,37.5100483423,127.0225938106,가구/가전,월세,0,110000,20000000,1250000,250000,19.83,1층,T,3120185,11680521
899882,서울특별시 강남구 논현동,37.5103141094307,127.027023089467,기타,월세,0,10000,21000000,2060000,450000,92.56,3층,T,3120191,11680521
911033,서울특별시 강남구 논현동,37.5193376569824,127.030732115014,기타,월세,0,0,20000000,1500000,100000,56.2,1층,T,3120190,11680531
910185,서울특별시 강남구 논현동,37.507261451658,127.024370459235,기타,월세,0,0,20000000,2100000,400000,89.26,3층,T,3120187,11680521
543872,서울특별시 강남구 신사동,37.5209385519,127.027854968,사무실,월세,0,0,100000000,4000000,900000,165.3,4층,T,3120190,11680510
542440,서울특별시 강남구 신사동,37.5205957256,127.029682871,사무실,월세,0,0,200000000,10000000,1000000,224.8,3층,T,3120190,11680545
541915,서울특별시 강남구 논현동,37.5099438963,127.0366775661,사무실,월세,0,0,40290000,1960000,1400000,76.0,지하1층,T,3120199,11680531
541205,서울특별시 강남구 논현동,37.5106397134921,127.036186123171,기타,월세,0,0,30000000,2500000,100000,30.67,지하1층,T,3120199,11680531
716879,서울특별시 강남구 역삼동,37.5066742472709,127.032661945559,기타,월세,0,0,100000000,5000000,400000,52.89,1층,T,3120194,11680640
915660,서울특별시 강남구 논현동,37.5173560485,127.0283377719,기타,월세,0,0,30000000,2500000,200000,66.12,1층,T,3120190,11680521
922971,서울특별시 강남구 역삼동,37.505573316,127.0329612888,사무실,월세,0,0,20000000,2200000,150000,99.17,지하1층,T,3120194,11680640
912853,서울특별시 강남구 논현동,37.5103373621,127.0345966228,기타,월세,0,0,20000000,1500000,0,112.4,지하1층,T,3110961,11680531
913153,서울특별시 강남구 논현동,37.5170832751892,127.037810177888,기타,월세,0,0,30000000,2100000,350000,39.67,5층,T,3120203,11680531
822865,서울특별시 강남구 신사동,37.5197584867762,127.024712637081,기타,월세,0,0,10000000,1300000,100000,29.8,4층,T,3110951,11680510
910632,서울특별시 강남구 신사동,37.5212377359,127.0276378856,기타,월세,0,0,50000000,2500000,500000,59.5,1층,T,3120190,11680510
912852,서울특별시 강남구 논현동,37.5103373621,127.0345966228,기타,월세,0,0,20000000,2000000,0,125.62,2층,T,3110961,11680531
817786,서울특별시 강남구 역삼동,37.5062293031,127.0327625229,기타,월세,0,0,10000000,950000,50000,29.75,1층,T,3120194,11680640
920216,서울특별시 강남구 논현동,37.5101229382,127.0277061741,기타,월세,0,10000,20000000,1800000,0,33.06,1층,T,3110955,11680521
919987,서울특별시 강남구 논현동,37.5119765219,127.0224360411,기타,월세,0,0,20000000,2000000,120000,66.12,4층,T,3120185,11680521
887448,서울특별시 강남구 논현동,37.5122547309,127.034488924,기타,월세,0,10000,25000000,1600000,100000,33.1,1층,T,3110961,11680531
910183,서울특별시 강남구 논현동,37.5098022787,127.0399484761,기타,월세,0,0,25000000,2130000,0,33.06,1층,T,3120207,11680531
894423,서울특별시 강남구 논현동,37.5129418755,127.0250378403,기타,월세,0,0,60000000,4000000,500000,152.07,4층,T,3120191,11680521
887987,서울특별시 강남구 논현동,37.5106599315552,127.027728993702,기타,월세,0,0,20000000,2300000,100000,46.3,1층,T,3120191,11680521
918954,서울특별시 강남구 신사동,37.5193822739197,127.0249223485,기타,월세,0,0,40000000,2500000,100000,39.67,1층,T,3120186,11680510
807060,서울특별시 강남구 논현동,37.5121487196,127.0262908114,사무실,월세,0,0,25000000,1600000,200000,43.0,3층,T,3120191,11680521
923521,서울특별시 강남구 논현동,37.5177135094,127.0386993641,기타,월세,0,10000,25000000,2000000,100000,33.06,1층,T,3120203,11680531
910181,서울특별시 강남구 논현동,37.5081929009,127.0348354093,기타,월세,0,0,20000000,2000000,200000,33.06,1층,T,3120194,11680531
888652,서울특별시 강남구 역삼동,37.5062293031,127.0327625229,기타,월세,0,0,20000000,1200000,50000,52.89,3층,T,3120194,11680640
828249,서울특별시 강남구 논현동,37.5170397937,127.0243062221,기타,월세,0,0,20000000,1900000,190000,66.1,4층,T,3120178,11680521
903405,서울특별시 강남구 신사동,37.5209605979,127.0260043126,기타,월세,0,0,20000000,2000000,0,66.12,2층,T,3120190,11680510
924695,서울특별시 서초구 잠원동,37.5144406772564,127.019386390307,미용/네일/피부관리,월세,0,10000,100000000,2500000,200000,33.06,1층,T,3120178,11650540
925529,서울특별시 강남구 논현동,37.5128441633464,127.039669587088,기타,월세,0,0,40000000,3000000,70000,72.73,1층,T,3110970,11680531
925507,서울특별시 강남구 논현동,37.5125213299,127.0348238479,기타,월세,0,0,30000000,3000000,30000,82.64,1층,T,3120196,11680531
920868,서울특별시 강남구 논현동,37.5174163103834,127.032260653953,사무실,월세,0,0,50000000,3630000,860000,99.17,3층,T,3110957,11680531
924707,서울특별시 강남구 논현동,37.5101487766,127.0249690444,기타,월세,0,0,10000000,1150000,0,36.36,5층,T,3130303,11680521
911704,서울특별시 서초구 반포동,37.5091657898,127.020209324,사무실,월세,0,0,30000000,2400000,100000,62.81,5층,T,3120176,11650560
892061,서울특별시 강남구 논현동,37.5121487196,127.0262908114,기타,월세,0,0,25000000,1600000,200000,44.0,3층,T,3120191,11680521
923533,서울특별시 강남구 논현동,37.5083846065719,127.028185537597,기타,월세,0,0,30000000,2000000,200000,49.59,4층,T,3110955,11680521
917977,서울특별시 강남구 논현동,37.5136913380466,127.033387325488,기타,월세,0,0,40000000,3100000,200000,99.17,2층,T,3120191,11680531
925352,서울특별시 강남구 논현동,37.5098109721,127.0352840547,기타,월세,0,0,50000000,2900000,100000,99.17,1층,T,3110961,11680531
926496,서울특별시 강남구 논현동,37.508691088501,127.031885921668,기타,월세,0,0,30000000,2700000,300000,82.64,6층,T,3120194,11680521
926494,서울특별시 강남구 논현동,37.5170832751892,127.037810177888,기타,월세,0,0,60000000,4600000,680000,92.56,2층,T,3120203,11680531
906169,서울특별시 강남구 신사동,37.5183737945,127.0216551843,기타,월세,0,0,50000000,3700000,100000,105.6,4층,T,3120186,11680510
906683,서울특별시 강남구 논현동,37.5071853999561,127.028804424818,기타,월세,0,0,50000000,5000000,500000,146.1,3층,T,3110955,11680521
907103,서울특별시 강남구 논현동,37.5071853999561,127.028804424818,기타,월세,0,0,50000000,5000000,500000,146.1,3층,T,3110955,11680521
901996,서울특별시 강남구 신사동,37.5212377359,127.0276378856,기타,월세,0,0,200000000,11000000,0,226.81,6층,T,3120190,11680510
920052,서울특별시 강남구 논현동,37.5111689919,127.0236166309,기타,월세,0,0,65000000,4200000,800000,149.73,4층,T,3120185,11680521
920053,서울특별시 강남구 논현동,37.5111689919,127.0236166309,기타,월세,0,0,65000000,4200000,800000,149.73,3층,T,3120185,11680521
902019,서울특별시 서초구 잠원동,37.5114076551,127.0192145883,기타,월세,0,0,30000000,2600000,400000,115.7,4층,T,3120185,11650540
902021,서울특별시 강남구 신사동,37.519003936,127.0245240463,기타,월세,0,0,30000000,1900000,0,66.1,4층,T,3120186,11680510
903429,서울특별시 강남구 신사동,37.5209605979,127.0260043126,사무실,월세,0,0,20000000,2000000,0,72.24,2층,T,3120190,11680510
910314,서울특별시 강남구 논현동,37.5159607984,127.0303370945,기타,월세,0,0,20000000,1960000,0,52.9,2층,T,3120191,11680531
910413,서울특별시 강남구 논현동,37.5133632337,127.0264676887,기타,월세,0,0,60000000,6000000,0,198.4,4층,T,3120191,11680521
910744,서울특별시 강남구 논현동,37.5133632337,127.0264676887,기타,월세,0,0,60000000,6000000,0,198.4,3층,T,3120191,11680521
902020,서울특별시 서초구 잠원동,37.5114076551,127.0192145883,기타,월세,0,0,30000000,3000000,500000,148.8,3층,T,3120185,11650540
910988,서울특별시 강남구 논현동,37.5171294319,127.0393868044,기타,월세,0,0,90000000,10000000,0,188.0,2층,T,3120203,11680531
910990,서울특별시 강남구 논현동,37.5122195993519,127.03122234734,기타,월세,0,0,400000000,26850000,9150000,621.5,2층,T,3120191,11680521
910993,서울특별시 강남구 논현동,37.5071018385,127.0314283204,기타,월세,0,0,150000000,5470000,2750000,297.5,5층,T,3120194,11680521
907109,서울특별시 강남구 논현동,37.5172775198,127.0384050382,기타,월세,0,0,30000000,2900000,60000,105.8,3층,T,3120203,11680531
924223,서울특별시 강남구 신사동,37.5179413755,127.0213111846,기타,월세,0,0,30000000,2500000,270000,108.54,5층,T,3120178,11680510
924218,서울특별시 서초구 잠원동,37.5136457845735,127.018997990469,기타,월세,0,0,60000000,4900000,0,148.25,4층,T,3120178,11650540
925215,서울특별시 강남구 논현동,37.5194676585,127.0297276717,기타,월세,0,0,30000000,1850000,350000,76.0,6층,T,3120190,11680531
925567,서울특별시 강남구 역삼동,37.507038726841,127.037725714892,기타,월세,0,0,65000000,6500000,1500000,214.55,4층,T,3120194,11680640
925565,서울특별시 강남구 역삼동,37.507038726841,127.037725714892,기타,월세,0,0,40000000,4300000,800000,116.46,5층,T,3120194,11680640
925566,서울특별시 강남구 역삼동,37.507038726841,127.037725714892,기타,월세,0,0,50000000,5000000,1000000,158.71,4층,T,3120194,11680640
925495,서울특별시 강남구 논현동,37.5161266341892,127.0204625401,기타,월세,0,0,100000000,5000000,1100000,118.02,13층,T,3120178,11680521
925481,서울특별시 강남구 논현동,37.5112590386,127.0238835908,기타,월세,0,0,20000000,1500000,250000,66.1,3층,T,3120185,11680521
917572,서울특별시 강남구 논현동,37.5082277944,127.0251584159,기타,월세,0,0,30000000,3300000,200000,155.23,4층,T,3120187,11680521
910320,서울특별시 강남구 논현동,37.5082565966,127.0252986722,기타,월세,0,0,20000000,1500000,100000,49.6,3층,T,3120187,11680521
926448,서울특별시 강남구 논현동,37.5154978022,127.0215955345,기타,월세,0,0,45000000,4200000,0,141.75,4층,T,3120178,11680521
921387,서울특별시 강남구 역삼동,37.5055343305423,127.030509307767,사무실,월세,0,0,30000000,2900000,0,131.04,2층,T,3120187,11680640
897682,서울특별시 강남구 논현동,37.5087036618867,127.027378895665,기타,월세,0,0,30000000,2700000,0,99.2,지하2층,T,3110955,11680521
919883,서울특별시 강남구 논현동,37.5158436853983,127.022147628112,기타,월세,0,0,40000000,3200000,0,138.04,3층,T,3120178,11680521
919878,서울특별시 강남구 논현동,37.5112337413954,127.024222902456,기타,월세,0,0,20000000,2200000,0,72.7,5층,T,3120185,11680521
913477,서울특별시 강남구 역삼동,37.5044520198,127.0345215252,기타,월세,0,0,30000000,1800000,350000,76.0,4층,T,3120197,11680640
912930,서울특별시 강남구 신사동,37.5197659404275,127.02483028376,기타,월세,0,0,300000000,35000000,0,649.9,1층,T,3110951,11680510
912787,서울특별시 강남구 논현동,37.5150416964354,127.030639863472,기타,월세,0,0,250000000,17000000,5270000,524.58,8층,T,3120191,11680531
897074,서울특별시 강남구 논현동,37.5085809204385,127.025475221611,사무실,월세,0,0,40000000,4200000,0,138.83,3층,T,3120185,11680521
896684,서울특별시 강남구 논현동,37.5189700383071,127.030768162083,사무실,월세,0,0,30000000,3000000,300000,141.54,2층,T,3110957,11680531
897091,서울특별시 강남구 신사동,37.5195014641423,127.023669029135,기타,월세,0,0,50000000,5000000,800000,132.2,3층,T,3120186,11680510
924353,서울특별시 서초구 반포동,37.5103440319285,127.0196853989,사무실,월세,0,0,70000000,5500000,600000,95.87,8층,T,3120185,11650560
924351,서울특별시 서초구 반포동,37.5103440319285,127.0196853989,사무실,월세,0,0,70000000,5600000,600000,95.87,7층,T,3120185,11650560
924350,서울특별시 서초구 반포동,37.5103440319285,127.0196853989,사무실,월세,0,0,70000000,5500000,600000,95.87,6층,T,3120185,11650560
924348,서울특별시 서초구 반포동,37.5103440319285,127.0196853989,사무실,월세,0,0,65000000,5200000,600000,95.87,5층,T,3120185,11650560
924346,서울특별시 서초구 반포동,37.5103440319285,127.0196853989,사무실,월세,0,0,65000000,5000000,600000,95.87,4층,T,3120185,11650560
921013,서울특별시 서초구 반포동,37.5087221653,127.0220550417,기타,월세,0,10000,20000000,1300000,100000,76.03,지하1층,T,3120185,11650560
922273,서울특별시 강남구 역삼동,37.5062293031,127.0327625229,사무실,월세,0,0,20000000,1200000,50000,52.89,3층,T,3120194,11680640
922274,서울특별시 강남구 역삼동,37.5062293031,127.0327625229,사무실,월세,0,0,10000000,950000,50000,33.06,1층,T,3120194,11680640
909663,서울특별시 강남구 논현동,37.5092261898895,127.024769674836,기타,월세,0,10000,20000000,1300000,200000,105.79,지하1층,T,3130303,11680521
926366,서울특별시 강남구 논현동,37.5159607984,127.0303370945,사무실,월세,0,0,20000000,1960000,10000,49.59,2층,T,3120191,11680531
926367,서울특별시 강남구 논현동,37.5087203675834,127.030184868439,사무실,월세,0,0,10000000,850000,10000,33.06,2층,T,3110955,11680521
911255,서울특별시 강남구 논현동,37.5106599315552,127.027728993702,기타,월세,0,10000,20000000,2300000,100000,46.28,1층,T,3120191,11680521
908992,서울특별시 강남구 논현동,37.5091146698313,127.023774328347,사무실,월세,0,0,20000000,1350000,0,46.28,4층,T,3130303,11680521
927061,서울특별시 강남구 논현동,37.516975114,127.0233515085,기타,월세,0,0,30000000,3200000,640000,105.8,3층,T,3120178,11680521
927058,서울특별시 강남구 논현동,37.516975114,127.0233515085,기타,월세,0,0,30000000,2900000,610000,105.8,2층,T,3120178,11680521
926433,서울특별시 강남구 신사동,37.519122825,127.0247322232,기타,월세,0,0,50000000,4000000,300000,137.38,3층,T,3120186,11680510
922154,서울특별시 강남구 논현동,37.5178862026,127.0267769633,기타,월세,0,0,50000000,4670000,950000,259.95,2층,T,3110953,11680521
918963,서울특별시 강남구 논현동,37.5172775198,127.0384050382,기타,월세,0,0,20000000,1900000,0,92.6,5층,T,3120203,11680531
918967,서울특별시 강남구 논현동,37.5172775198,127.0384050382,기타,월세,0,0,30000000,2900000,60000,105.8,3층,T,3120203,11680531
918971,서울특별시 강남구 논현동,37.5098226359,127.0323071515,기타,월세,0,0,40000000,3000000,500000,142.68,6층,T,3120194,11680521
917192,서울특별시 강남구 논현동,37.5088273617,127.0343109065,기타,월세,0,0,100000000,5000000,990000,216.35,2층,T,3120194,11680531
914579,서울특별시 강남구 논현동,37.5108914371,127.0238427555,기타,월세,0,0,15000000,1000000,200000,59.5,지하1층,T,3120185,11680521
920562,서울특별시 강남구 신사동,37.5177719631,127.0214423515,기타,월세,0,2000000,30000000,2530000,530000,148.8,5층,T,3120178,11680510
919250,서울특별시 강남구 논현동,37.5168164553,127.0237631977,기타,월세,0,0,20000000,2300000,300000,112.95,4층,T,3120178,11680521
919240,서울특별시 강남구 논현동,37.5061556266001,127.024474603145,기타,월세,0,0,20000000,2300000,300000,101.12,5층,T,3120187,11680521
921636,서울특별시 강남구 논현동,37.5170397937,127.0243062221,기타,월세,0,0,20000000,1900000,190000,62.8,4층,T,3120178,11680521
923091,서울특별시 강남구 논현동,37.5146852779,127.0291421179,기타,월세,0,0,30000000,3000000,400000,125.86,4층,T,3120191,11680521
923217,서울특별시 강남구 논현동,37.5155518217,127.0218172517,기타,월세,0,10000000,30000000,2280000,250000,69.97,6층,T,3120178,11680521
923226,서울특별시 강남구 논현동,37.5128259351,127.0277750386,기타,월세,0,0,10000000,770000,270000,26.5,3층,T,3120191,11680521
923230,서울특별시 강남구 논현동,37.5180800427,127.0300076511,기타,월세,0,0,20000000,2000000,0,108.7,4층,T,3120190,11680531
923231,서울특별시 강남구 논현동,37.5180800427,127.0300076511,기타,월세,0,0,20000000,1800000,0,108.7,5층,T,3120190,11680531
923232,서울특별시 강남구 논현동,37.5107719780216,127.026321998152,기타,월세,0,0,40000000,4500000,400000,225.76,지하1층,T,3120185,11680521
924169,서울특별시 강남구 논현동,37.517345829,127.0257496788,기타,월세,0,0,25000000,2400000,510000,92.6,3층,T,3120190,11680521
924171,서울특별시 강남구 논현동,37.517345829,127.0257496788,기타,월세,0,0,30000000,2400000,510000,85.9,4층,T,3120190,11680521
925199,서울특별시 강남구 논현동,37.5089706815,127.0370933095,기타,월세,0,20000000,70000000,6800000,500000,240.84,2층,T,3120199,11680531
926453,서울특별시 강남구 논현동,37.5097971936607,127.033080774592,기타,월세,0,0,100000000,8500000,1000000,211.66,6층,T,3120194,11680531
926451,서울특별시 강남구 논현동,37.5190280415,127.0294379144,기타,월세,0,0,50000000,5000000,0,173.64,2층,T,3120190,11680531
924564,서울특별시 강남구 논현동,37.5197954252,127.0305060638,기타,월세,0,0,20000000,2500000,340000,112.24,5층,T,3120190,11680531
923227,서울특별시 강남구 논현동,37.510384912,127.0321264254,기타,월세,0,0,50000000,4800000,500000,156.77,6층,T,3110961,11680521
926946,서울특별시 강남구 논현동,37.5159607984,127.0303370945,사무실,월세,0,0,20000000,1960000,0,72.25,2층,T,3120191,11680531
926925,서울특별시 강남구 논현동,37.5099438963,127.0366775661,기타,월세,0,0,106400000,8610000,4620000,186.4132,1층,T,3120199,11680531
926922,서울특별시 강남구 논현동,37.5099438963,127.0366775661,사무실,월세,0,0,106400000,8610000,4620000,186.4132,1층,T,3120199,11680531
926919,서울특별시 강남구 논현동,37.5099147235129,127.037758831567,기타,월세,0,0,5000000,400000,100000,26.05,2층,T,3110971,11680531
926918,서울특별시 강남구 논현동,37.5099147235129,127.037758831567,사무실,월세,0,0,5000000,400000,100000,26.05,2층,T,3110971,11680531
926915,서울특별시 강남구 논현동,37.5084632356,127.0347224325,사무실,월세,0,0,5000000,550000,550000,23.1,지하1층,T,3120194,11680531
926913,서울특별시 강남구 논현동,37.5084632356,127.0347224325,기타,월세,0,0,5000000,550000,550000,23.1,지하1층,T,3120194,11680531
918170,서울특별시 강남구 논현동,37.5058198768,127.0271119482,사무실,월세,0,0,40000000,3100000,500000,148.8,2층,T,3120187,11680521
926904,서울특별시 강남구 논현동,37.5058198768,127.0271119482,기타,월세,0,0,40000000,3100000,500000,148.8,2층,T,3120187,11680521
920144,서울특별시 강남구 논현동,37.5077844175538,127.02554281175,기타,월세,0,0,20000000,1800000,200000,56.2,1층,T,3120187,11680521
926885,서울특별시 강남구 논현동,37.5174672575,127.0304100986,양식/레스토랑,월세,0,0,50000000,4300000,0,102.48,1층,T,3120190,11680531
926869,서울특별시 강남구 논현동,37.5082565966,127.0252986722,기타,월세,0,0,20000000,1500000,100000,49.6,3층,T,3120187,11680521
917102,서울특별시 강남구 논현동,37.5082565966,127.0252986722,사무실,월세,0,0,20000000,1600000,100000,49.6,3층,T,3120187,11680521
926848,서울특별시 서초구 반포동,37.5087221653,127.0220550417,사무실,월세,0,0,10000000,900000,200000,61.82,5층,T,3120185,11650560
926792,서울특별시 서초구 반포동,37.5103440319285,127.0196853989,사무실,월세,0,0,70000000,5600000,600000,95.87,7층,T,3120185,11650560
926789,서울특별시 서초구 반포동,37.5103440319285,127.0196853989,사무실,월세,0,0,70000000,5500000,600000,95.87,6층,T,3120185,11650560
926788,서울특별시 서초구 반포동,37.5103440319285,127.0196853989,사무실,월세,0,0,65000000,5200000,600000,95.87,5층,T,3120185,11650560
926787,서울특별시 서초구 반포동,37.5103440319285,127.0196853989,사무실,월세,0,0,65000000,5000000,600000,95.87,4층,T,3120185,11650560
